,Time,Values
3772,1.886,2.722385142
3773,1.8865,2.722385142
3774,1.887,2.722385142
3775,1.8875,2.727272727
3776,1.888,2.727272727
3777,1.8885,2.722385142
3778,1.889,2.712609971
3779,1.8895,2.707722385
3780,1.89,2.7028348
3781,1.8905,2.7028348
3782,1.891,2.7028348
3783,1.8915,2.707722385
3784,1.892,2.707722385
3785,1.8925,2.697947214
3786,1.893,2.7028348
3787,1.8935,2.712609971
3788,1.894,2.717497556
3789,1.8945,2.722385142
3790,1.895,2.732160313
3791,1.8955,2.732160313
3792,1.896,2.732160313
3793,1.8965,2.737047898
3794,1.897,2.732160313
3795,1.8975,2.727272727
3796,1.898,2.737047898
3797,1.8985,2.741935484
3798,1.899,2.741935484
3799,1.8995,2.746823069
3800,1.9,2.746823069
3801,1.9005,2.741935484
3802,1.901,2.732160313
3803,1.9015,2.727272727
3804,1.902,2.722385142
3805,1.9025,2.722385142
3806,1.903,2.717497556
3807,1.9035,2.712609971
3808,1.904,2.707722385
3809,1.9045,2.707722385
3810,1.905,2.717497556
3811,1.9055,2.722385142
3812,1.906,2.712609971
3813,1.9065,2.712609971
3814,1.907,2.717497556
3815,1.9075,2.717497556
3816,1.908,2.727272727
3817,1.9085,2.732160313
3818,1.909,2.722385142
3819,1.9095,2.722385142
3820,1.91,2.722385142
3821,1.9105,2.712609971
3822,1.911,2.712609971
3823,1.9115,2.727272727
3824,1.912,2.741935484
3825,1.9125,2.746823069
3826,1.913,2.737047898
3827,1.9135,2.732160313
3828,1.914,2.732160313
3829,1.9145,2.737047898
3830,1.915,2.737047898
3831,1.9155,2.732160313
3832,1.916,2.722385142
3833,1.9165,2.712609971
3834,1.917,2.707722385
3835,1.9175,2.712609971
3836,1.918,2.712609971
3837,1.9185,2.707722385
3838,1.919,2.697947214
3839,1.9195,2.688172043
3840,1.92,2.683284457
3841,1.9205,2.683284457
3842,1.921,2.668621701
3843,1.9215,2.673509286
3844,1.922,2.688172043
3845,1.9225,2.688172043
3846,1.923,2.693059629
3847,1.9235,2.697947214
3848,1.924,2.693059629
3849,1.9245,2.693059629
3850,1.925,2.707722385
3851,1.9255,2.727272727
3852,1.926,2.737047898
3853,1.9265,2.727272727
3854,1.927,2.722385142
3855,1.9275,2.722385142
3856,1.928,2.717497556
3857,1.9285,2.712609971
3858,1.929,2.722385142
3859,1.9295,2.722385142
3860,1.93,2.727272727
3861,1.9305,2.732160313
3862,1.931,2.732160313
3863,1.9315,2.727272727
3864,1.932,2.717497556
3865,1.9325,2.712609971
3866,1.933,2.7028348
3867,1.9335,2.7028348
3868,1.934,2.712609971
3869,1.9345,2.7028348
3870,1.935,2.7028348
3871,1.9355,2.707722385
3872,1.936,2.707722385
3873,1.9365,2.707722385
3874,1.937,2.717497556
3875,1.9375,2.712609971
3876,1.938,2.712609971
3877,1.9385,2.727272727
3878,1.939,2.741935484
3879,1.9395,2.741935484
3880,1.94,2.741935484
3881,1.9405,2.737047898
3882,1.941,2.737047898
3883,1.9415,2.737047898
3884,1.942,2.732160313
3885,1.9425,2.732160313
3886,1.943,2.722385142
3887,1.9435,2.722385142
3888,1.944,2.727272727
3889,1.9445,2.727272727
3890,1.945,2.722385142
3891,1.9455,2.722385142
3892,1.946,2.712609971
3893,1.9465,2.693059629
3894,1.947,2.693059629
3895,1.9475,2.707722385
3896,1.948,2.707722385
3897,1.9485,2.707722385
3898,1.949,2.712609971
3899,1.9495,2.7028348
3900,1.95,2.7028348
3901,1.9505,2.7028348
3902,1.951,2.697947214
3903,1.9515,2.7028348
3904,1.952,2.722385142
3905,1.9525,2.737047898
3906,1.953,2.732160313
3907,1.9535,2.727272727
3908,1.954,2.722385142
3909,1.9545,2.727272727
3910,1.955,2.732160313
3911,1.9555,2.727272727
3912,1.956,2.722385142
3913,1.9565,2.722385142
3914,1.957,2.717497556
3915,1.9575,2.717497556
3916,1.958,2.722385142
3917,1.9585,2.722385142
3918,1.959,2.712609971
3919,1.9595,2.712609971
3920,1.96,2.712609971
3921,1.9605,2.722385142
3922,1.961,2.722385142
3923,1.9615,2.707722385
3924,1.962,2.697947214
3925,1.9625,2.707722385
3926,1.963,2.707722385
3927,1.9635,2.712609971
3928,1.964,2.712609971
3929,1.9645,2.7028348
3930,1.965,2.7028348
3931,1.9655,2.712609971
3932,1.966,2.722385142
3933,1.9665,2.717497556
3934,1.967,2.712609971
3935,1.9675,2.722385142
3936,1.968,2.732160313
3937,1.9685,2.737047898
3938,1.969,2.732160313
3939,1.9695,2.727272727
3940,1.97,2.727272727
3941,1.9705,2.732160313
3942,1.971,2.732160313
3943,1.9715,2.722385142
3944,1.972,2.712609971
3945,1.9725,2.717497556
3946,1.973,2.707722385
3947,1.9735,2.688172043
3948,1.974,2.688172043
3949,1.9745,2.7028348
3950,1.975,2.7028348
3951,1.9755,2.697947214
3952,1.976,2.7028348
3953,1.9765,2.712609971
3954,1.977,2.722385142
3955,1.9775,2.717497556
3956,1.978,2.707722385
3957,1.9785,2.707722385
3958,1.979,2.727272727
3959,1.9795,2.741935484
3960,1.98,2.737047898
3961,1.9805,2.732160313
3962,1.981,2.727272727
3963,1.9815,2.727272727
3964,1.982,2.732160313
3965,1.9825,2.732160313
3966,1.983,2.727272727
3967,1.9835,2.722385142
3968,1.984,2.717497556
3969,1.9845,2.727272727
3970,1.985,2.727272727
3971,1.9855,2.712609971
3972,1.986,2.707722385
3973,1.9865,2.697947214
3974,1.987,2.683284457
3975,1.9875,2.688172043
3976,1.988,2.7028348
3977,1.9885,2.707722385
3978,1.989,2.712609971
3979,1.9895,2.727272727
3980,1.99,2.722385142
3981,1.9905,2.722385142
3982,1.991,2.727272727
3983,1.9915,2.722385142
3984,1.992,2.717497556
3985,1.9925,2.732160313
3986,1.993,2.751710655
3987,1.9935,2.75659824
3988,1.994,2.75659824
3989,1.9945,2.746823069
3990,1.995,2.741935484
3991,1.9955,2.732160313
3992,1.996,2.727272727
3993,1.9965,2.727272727
3994,1.997,2.732160313
3995,1.9975,2.732160313
3996,1.998,2.732160313
3997,1.9985,2.722385142
3998,1.999,2.717497556
3999,1.9995,2.717497556
4000,2,2.712609971
4001,2.0005,2.693059629
4002,2.001,2.688172043
4003,2.0015,2.693059629
4004,2.002,2.693059629
4005,2.0025,2.697947214
4006,2.003,2.707722385
4007,2.0035,2.707722385
4008,2.004,2.707722385
4009,2.0045,2.712609971
4010,2.005,2.7028348
4011,2.0055,2.697947214
4012,2.006,2.712609971
4013,2.0065,2.727272727
4014,2.007,2.732160313
4015,2.0075,2.727272727
4016,2.008,2.732160313
4017,2.0085,2.737047898
4018,2.009,2.732160313
4019,2.0095,2.727272727
4020,2.01,2.727272727
4021,2.0105,2.737047898
4022,2.011,2.741935484
4023,2.0115,2.741935484
4024,2.012,2.737047898
4025,2.0125,2.722385142
4026,2.013,2.717497556
4027,2.0135,2.707722385
4028,2.014,2.693059629
4029,2.0145,2.688172043
4030,2.015,2.697947214
4031,2.0155,2.688172043
4032,2.016,2.693059629
4033,2.0165,2.707722385
4034,2.017,2.707722385
4035,2.0175,2.707722385
4036,2.018,2.7028348
4037,2.0185,2.697947214
4038,2.019,2.7028348
4039,2.0195,2.722385142
4040,2.02,2.737047898
4041,2.0205,2.737047898
4042,2.021,2.727272727
4043,2.0215,2.727272727
4044,2.022,2.727272727
4045,2.0225,2.732160313
4046,2.023,2.737047898
4047,2.0235,2.737047898
4048,2.024,2.732160313
4049,2.0245,2.727272727
4050,2.025,2.722385142
4051,2.0255,2.717497556
4052,2.026,2.712609971
4053,2.0265,2.712609971
4054,2.027,2.7028348
4055,2.0275,2.693059629
4056,2.028,2.697947214
4057,2.0285,2.712609971
4058,2.029,2.712609971
4059,2.0295,2.712609971
4060,2.03,2.717497556
4061,2.0305,2.712609971
4062,2.031,2.717497556
4063,2.0315,2.717497556
4064,2.032,2.712609971
4065,2.0325,2.717497556
4066,2.033,2.732160313
4067,2.0335,2.741935484
4068,2.034,2.741935484
4069,2.0345,2.741935484
4070,2.035,2.741935484
4071,2.0355,2.741935484
4072,2.036,2.741935484
4073,2.0365,2.737047898
4074,2.037,2.732160313
4075,2.0375,2.727272727
4076,2.038,2.717497556
4077,2.0385,2.712609971
4078,2.039,2.712609971
4079,2.0395,2.707722385
4080,2.04,2.7028348
4081,2.0405,2.7028348
4082,2.041,2.693059629
4083,2.0415,2.697947214
4084,2.042,2.707722385
4085,2.0425,2.697947214
4086,2.043,2.7028348
4087,2.0435,2.712609971
4088,2.044,2.712609971
4089,2.0445,2.707722385
4090,2.045,2.7028348
4091,2.0455,2.693059629
4092,2.046,2.688172043
4093,2.0465,2.7028348
4094,2.047,2.712609971
4095,2.0475,2.712609971
4096,2.048,2.707722385
4097,2.0485,2.712609971
4098,2.049,2.717497556
4099,2.0495,2.717497556
4100,2.05,2.712609971
4101,2.0505,2.712609971
4102,2.051,2.712609971
4103,2.0515,2.707722385
4104,2.052,2.697947214
4105,2.0525,2.693059629
4106,2.053,2.697947214
4107,2.0535,2.697947214
4108,2.054,2.688172043
4109,2.0545,2.673509286
4110,2.055,2.683284457
4111,2.0555,2.7028348
4112,2.056,2.7028348
4113,2.0565,2.707722385
4114,2.057,2.717497556
4115,2.0575,2.712609971
4116,2.058,2.707722385
4117,2.0585,2.707722385
4118,2.059,2.7028348
4119,2.0595,2.707722385
4120,2.06,2.722385142
4121,2.0605,2.732160313
4122,2.061,2.732160313
4123,2.0615,2.732160313
4124,2.062,2.727272727
4125,2.0625,2.727272727
4126,2.063,2.732160313
4127,2.0635,2.732160313
4128,2.064,2.727272727
4129,2.0645,2.722385142
4130,2.065,2.712609971
4131,2.0655,2.717497556
4132,2.066,2.727272727
4133,2.0665,2.722385142
4134,2.067,2.717497556
4135,2.0675,2.707722385
4136,2.068,2.693059629
4137,2.0685,2.7028348
4138,2.069,2.717497556
4139,2.0695,2.717497556
4140,2.07,2.722385142
4141,2.0705,2.727272727
4142,2.071,2.722385142
4143,2.0715,2.717497556
4144,2.072,2.717497556
4145,2.0725,2.712609971
4146,2.073,2.712609971
4147,2.0735,2.727272727
4148,2.074,2.737047898
4149,2.0745,2.732160313
4150,2.075,2.717497556
4151,2.0755,2.722385142
4152,2.076,2.727272727
4153,2.0765,2.732160313
4154,2.077,2.727272727
4155,2.0775,2.732160313
4156,2.078,2.737047898
4157,2.0785,2.737047898
4158,2.079,2.732160313
4159,2.0795,2.732160313
4160,2.08,2.727272727
4161,2.0805,2.727272727
4162,2.081,2.717497556
4163,2.0815,2.697947214
4164,2.082,2.693059629
4165,2.0825,2.697947214
4166,2.083,2.7028348
4167,2.0835,2.7028348
4168,2.084,2.697947214
4169,2.0845,2.693059629
4170,2.085,2.697947214
4171,2.0855,2.707722385
4172,2.086,2.7028348
4173,2.0865,2.697947214
4174,2.087,2.707722385
4175,2.0875,2.722385142
4176,2.088,2.727272727
4177,2.0885,2.727272727
4178,2.089,2.717497556
4179,2.0895,2.717497556
4180,2.09,2.717497556
4181,2.0905,2.722385142
4182,2.091,2.717497556
4183,2.0915,2.712609971
4184,2.092,2.707722385
4185,2.0925,2.707722385
4186,2.093,2.717497556
4187,2.0935,2.717497556
4188,2.094,2.717497556
4189,2.0945,2.717497556
4190,2.095,2.697947214
4191,2.0955,2.693059629
4192,2.096,2.7028348
4193,2.0965,2.697947214
4194,2.097,2.693059629
4195,2.0975,2.7028348
4196,2.098,2.712609971
4197,2.0985,2.717497556
4198,2.099,2.717497556
4199,2.0995,2.707722385
4200,2.1,2.7028348
4201,2.1005,2.717497556
4202,2.101,2.737047898
4203,2.1015,2.737047898
4204,2.102,2.727272727
4205,2.1025,2.717497556
4206,2.103,2.717497556
4207,2.1035,2.717497556
4208,2.104,2.717497556
4209,2.1045,2.717497556
4210,2.105,2.717497556
4211,2.1055,2.722385142
4212,2.106,2.722385142
4213,2.1065,2.727272727
4214,2.107,2.712609971
4215,2.1075,2.7028348
4216,2.108,2.7028348
4217,2.1085,2.697947214
4218,2.109,2.707722385
4219,2.1095,2.722385142
4220,2.11,2.722385142
4221,2.1105,2.717497556
4222,2.111,2.717497556
4223,2.1115,2.712609971
4224,2.112,2.712609971
4225,2.1125,2.717497556
4226,2.113,2.717497556
4227,2.1135,2.727272727
4228,2.114,2.746823069
4229,2.1145,2.751710655
4230,2.115,2.751710655
4231,2.1155,2.741935484
4232,2.116,2.737047898
4233,2.1165,2.741935484
4234,2.117,2.746823069
4235,2.1175,2.746823069
4236,2.118,2.746823069
4237,2.1185,2.741935484
4238,2.119,2.741935484
4239,2.1195,2.737047898
4240,2.12,2.732160313
4241,2.1205,2.722385142
4242,2.121,2.712609971
4243,2.1215,2.707722385
4244,2.122,2.7028348
4245,2.1225,2.712609971
4246,2.123,2.727272727
4247,2.1235,2.722385142
4248,2.124,2.722385142
4249,2.1245,2.722385142
4250,2.125,2.727272727
4251,2.1255,2.727272727
4252,2.126,2.722385142
4253,2.1265,2.707722385
4254,2.127,2.707722385
4255,2.1275,2.722385142
4256,2.128,2.732160313
4257,2.1285,2.727272727
4258,2.129,2.717497556
4259,2.1295,2.707722385
4260,2.13,2.712609971
4261,2.1305,2.717497556
4262,2.131,2.722385142
4263,2.1315,2.727272727
4264,2.132,2.722385142
4265,2.1325,2.717497556
4266,2.133,2.717497556
4267,2.1335,2.717497556
4268,2.134,2.717497556
4269,2.1345,2.712609971
4270,2.135,2.707722385
4271,2.1355,2.697947214
4272,2.136,2.697947214
4273,2.1365,2.707722385
4274,2.137,2.697947214
4275,2.1375,2.693059629
4276,2.138,2.7028348
4277,2.1385,2.7028348
4278,2.139,2.7028348
4279,2.1395,2.7028348
4280,2.14,2.707722385
4281,2.1405,2.712609971
4282,2.141,2.727272727
4283,2.1415,2.732160313
4284,2.142,2.732160313
4285,2.1425,2.732160313
4286,2.143,2.732160313
4287,2.1435,2.737047898
4288,2.144,2.737047898
4289,2.1445,2.732160313
4290,2.145,2.727272727
4291,2.1455,2.722385142
4292,2.146,2.722385142
4293,2.1465,2.727272727
4294,2.147,2.727272727
4295,2.1475,2.727272727
4296,2.148,2.727272727
4297,2.1485,2.722385142
4298,2.149,2.7028348
4299,2.1495,2.707722385
4300,2.15,2.722385142
4301,2.1505,2.722385142
4302,2.151,2.717497556
4303,2.1515,2.712609971
4304,2.152,2.712609971
4305,2.1525,2.712609971
4306,2.153,2.717497556
4307,2.1535,2.707722385
4308,2.154,2.707722385
4309,2.1545,2.722385142
4310,2.155,2.737047898
4311,2.1555,2.732160313
4312,2.156,2.722385142
4313,2.1565,2.717497556
4314,2.157,2.712609971
4315,2.1575,2.712609971
4316,2.158,2.712609971
4317,2.1585,2.717497556
4318,2.159,2.722385142
4319,2.1595,2.722385142
4320,2.16,2.717497556
4321,2.1605,2.707722385
4322,2.161,2.693059629
4323,2.1615,2.693059629
4324,2.162,2.688172043
4325,2.1625,2.678396872
4326,2.163,2.678396872
4327,2.1635,2.693059629
4328,2.164,2.697947214
4329,2.1645,2.7028348
4330,2.165,2.7028348
4331,2.1655,2.7028348
4332,2.166,2.707722385
4333,2.1665,2.707722385
4334,2.167,2.7028348
4335,2.1675,2.707722385
4336,2.168,2.722385142
4337,2.1685,2.727272727
4338,2.169,2.727272727
4339,2.1695,2.722385142
4340,2.17,2.727272727
4341,2.1705,2.732160313
4342,2.171,2.732160313
4343,2.1715,2.732160313
4344,2.172,2.737047898
4345,2.1725,2.732160313
4346,2.173,2.732160313
4347,2.1735,2.737047898
4348,2.174,2.732160313
4349,2.1745,2.717497556
4350,2.175,2.707722385
4351,2.1755,2.707722385
4352,2.176,2.697947214
4353,2.1765,2.707722385
4354,2.177,2.727272727
4355,2.1775,2.722385142
4356,2.178,2.722385142
4357,2.1785,2.717497556
4358,2.179,2.717497556
4359,2.1795,2.722385142
4360,2.18,2.727272727
4361,2.1805,2.722385142
4362,2.181,2.717497556
4363,2.1815,2.732160313
4364,2.182,2.746823069
4365,2.1825,2.751710655
4366,2.183,2.741935484
4367,2.1835,2.737047898
4368,2.184,2.732160313
4369,2.1845,2.732160313
4370,2.185,2.727272727
4371,2.1855,2.722385142
4372,2.186,2.712609971
4373,2.1865,2.697947214
4374,2.187,2.693059629
4375,2.1875,2.7028348
4376,2.188,2.707722385
4377,2.1885,2.707722385
4378,2.189,2.697947214
4379,2.1895,2.683284457
4380,2.19,2.688172043
4381,2.1905,2.697947214
4382,2.191,2.7028348
4383,2.1915,2.707722385
4384,2.192,2.707722385
4385,2.1925,2.697947214
4386,2.193,2.697947214
4387,2.1935,2.7028348
4388,2.194,2.697947214
4389,2.1945,2.697947214
4390,2.195,2.707722385
4391,2.1955,2.712609971
4392,2.196,2.717497556
4393,2.1965,2.722385142
4394,2.197,2.717497556
4395,2.1975,2.712609971
4396,2.198,2.707722385
4397,2.1985,2.7028348
4398,2.199,2.697947214
4399,2.1995,2.7028348
4400,2.2,2.712609971
4401,2.2005,2.727272727
4402,2.201,2.727272727
4403,2.2015,2.712609971
4404,2.202,2.7028348
4405,2.2025,2.7028348
4406,2.203,2.693059629
4407,2.2035,2.693059629
4408,2.204,2.7028348
4409,2.2045,2.7028348
4410,2.205,2.712609971
4411,2.2055,2.722385142
4412,2.206,2.722385142
4413,2.2065,2.712609971
4414,2.207,2.707722385
4415,2.2075,2.707722385
4416,2.208,2.712609971
4417,2.2085,2.722385142
4418,2.209,2.732160313
4419,2.2095,2.737047898
4420,2.21,2.737047898
4421,2.2105,2.732160313
4422,2.211,2.732160313
4423,2.2115,2.737047898
4424,2.212,2.741935484
4425,2.2125,2.737047898
4426,2.213,2.732160313
4427,2.2135,2.727272727
4428,2.214,2.722385142
4429,2.2145,2.722385142
4430,2.215,2.722385142
4431,2.2155,2.722385142
4432,2.216,2.717497556
4433,2.2165,2.7028348
4434,2.217,2.697947214
4435,2.2175,2.707722385
4436,2.218,2.7028348
4437,2.2185,2.7028348
4438,2.219,2.712609971
4439,2.2195,2.712609971
4440,2.22,2.712609971
4441,2.2205,2.712609971
4442,2.221,2.7028348
4443,2.2215,2.7028348
4444,2.222,2.717497556
4445,2.2225,2.732160313
4446,2.223,2.737047898
4447,2.2235,2.732160313
4448,2.224,2.727272727
4449,2.2245,2.722385142
4450,2.225,2.722385142
4451,2.2255,2.722385142
4452,2.226,2.722385142
4453,2.2265,2.717497556
4454,2.227,2.717497556
4455,2.2275,2.717497556
4456,2.228,2.722385142
4457,2.2285,2.717497556
4458,2.229,2.722385142
4459,2.2295,2.722385142
4460,2.23,2.697947214
4461,2.2305,2.693059629
4462,2.231,2.7028348
4463,2.2315,2.7028348
4464,2.232,2.712609971
4465,2.2325,2.717497556
4466,2.233,2.712609971
4467,2.2335,2.712609971
4468,2.234,2.712609971
4469,2.2345,2.712609971
4470,2.235,2.712609971
4471,2.2355,2.727272727
4472,2.236,2.732160313
4473,2.2365,2.727272727
4474,2.237,2.717497556
4475,2.2375,2.712609971
4476,2.238,2.712609971
4477,2.2385,2.717497556
4478,2.239,2.727272727
4479,2.2395,2.732160313
4480,2.24,2.737047898
4481,2.2405,2.732160313
4482,2.241,2.737047898
4483,2.2415,2.741935484
4484,2.242,2.741935484
4485,2.2425,2.732160313
4486,2.243,2.722385142
4487,2.2435,2.712609971
4488,2.244,2.717497556
4489,2.2445,2.732160313
4490,2.245,2.727272727
4491,2.2455,2.722385142
4492,2.246,2.717497556
4493,2.2465,2.717497556
4494,2.247,2.722385142
4495,2.2475,2.727272727
4496,2.248,2.712609971
4497,2.2485,2.707722385
4498,2.249,2.722385142
4499,2.2495,2.737047898
4500,2.25,2.737047898
4501,2.2505,2.727272727
4502,2.251,2.717497556
4503,2.2515,2.722385142
4504,2.252,2.722385142
4505,2.2525,2.722385142
4506,2.253,2.717497556
4507,2.2535,2.722385142
4508,2.254,2.722385142
4509,2.2545,2.727272727
4510,2.255,2.732160313
4511,2.2555,2.722385142
4512,2.256,2.712609971
4513,2.2565,2.707722385
4514,2.257,2.7028348
4515,2.2575,2.717497556
4516,2.258,2.727272727
4517,2.2585,2.712609971
4518,2.259,2.7028348
4519,2.2595,2.7028348
4520,2.26,2.7028348
4521,2.2605,2.707722385
4522,2.261,2.707722385
4523,2.2615,2.7028348
4524,2.262,2.707722385
4525,2.2625,2.722385142
4526,2.263,2.732160313
4527,2.2635,2.727272727
4528,2.264,2.722385142
4529,2.2645,2.722385142
4530,2.265,2.722385142
4531,2.2655,2.732160313
4532,2.266,2.732160313
4533,2.2665,2.722385142
4534,2.267,2.712609971
4535,2.2675,2.712609971
4536,2.268,2.712609971
4537,2.2685,2.707722385
4538,2.269,2.7028348
4539,2.2695,2.707722385
4540,2.27,2.7028348
4541,2.2705,2.683284457
4542,2.271,2.688172043
4543,2.2715,2.7028348
4544,2.272,2.697947214
4545,2.2725,2.693059629
4546,2.273,2.693059629
4547,2.2735,2.693059629
4548,2.274,2.693059629
4549,2.2745,2.7028348
4550,2.275,2.697947214
4551,2.2755,2.693059629
4552,2.276,2.7028348
4553,2.2765,2.707722385
4554,2.277,2.7028348
4555,2.2775,2.693059629
4556,2.278,2.693059629
4557,2.2785,2.697947214
4558,2.279,2.707722385
4559,2.2795,2.712609971
4560,2.28,2.717497556
4561,2.2805,2.717497556
4562,2.281,2.712609971
4563,2.2815,2.712609971
4564,2.282,2.712609971
4565,2.2825,2.7028348
4566,2.283,2.697947214
4567,2.2835,2.697947214
4568,2.284,2.688172043
4569,2.2845,2.697947214
4570,2.285,2.722385142
4571,2.2855,2.732160313
4572,2.286,2.732160313
4573,2.2865,2.732160313
4574,2.287,2.722385142
4575,2.2875,2.722385142
4576,2.288,2.727272727
4577,2.2885,2.727272727
4578,2.289,2.727272727
4579,2.2895,2.741935484
4580,2.29,2.751710655
4581,2.2905,2.746823069
4582,2.291,2.737047898
4583,2.2915,2.737047898
4584,2.292,2.741935484
4585,2.2925,2.737047898
4586,2.293,2.727272727
4587,2.2935,2.732160313
4588,2.294,2.737047898
4589,2.2945,2.737047898
4590,2.295,2.737047898
4591,2.2955,2.737047898
4592,2.296,2.727272727
4593,2.2965,2.732160313
4594,2.297,2.732160313
4595,2.2975,2.712609971
4596,2.298,2.707722385
4597,2.2985,2.712609971
4598,2.299,2.712609971
4599,2.2995,2.722385142
4600,2.3,2.727272727
4601,2.3005,2.722385142
4602,2.301,2.722385142
4603,2.3015,2.722385142
4604,2.302,2.717497556
4605,2.3025,2.717497556
4606,2.303,2.732160313
4607,2.3035,2.741935484
4608,2.304,2.741935484
4609,2.3045,2.732160313
4610,2.305,2.737047898
4611,2.3055,2.746823069
4612,2.306,2.741935484
4613,2.3065,2.732160313
4614,2.307,2.717497556
4615,2.3075,2.717497556
4616,2.308,2.717497556
4617,2.3085,2.717497556
4618,2.309,2.712609971
4619,2.3095,2.707722385
4620,2.31,2.697947214
4621,2.3105,2.697947214
4622,2.311,2.688172043
4623,2.3115,2.688172043
4624,2.312,2.688172043
4625,2.3125,2.683284457
4626,2.313,2.693059629
4627,2.3135,2.7028348
4628,2.314,2.7028348
4629,2.3145,2.7028348
4630,2.315,2.7028348
4631,2.3155,2.7028348
4632,2.316,2.717497556
4633,2.3165,2.732160313
4634,2.317,2.741935484
4635,2.3175,2.741935484
4636,2.318,2.732160313
4637,2.3185,2.727272727
4638,2.319,2.722385142
4639,2.3195,2.722385142
4640,2.32,2.712609971
4641,2.3205,2.707722385
4642,2.321,2.707722385
4643,2.3215,2.712609971
4644,2.322,2.717497556
4645,2.3225,2.712609971
4646,2.323,2.7028348
4647,2.3235,2.7028348
4648,2.324,2.688172043
4649,2.3245,2.663734115
4650,2.325,2.673509286
4651,2.3255,2.693059629
4652,2.326,2.697947214
4653,2.3265,2.697947214
4654,2.327,2.7028348
4655,2.3275,2.707722385
4656,2.328,2.712609971
4657,2.3285,2.717497556
4658,2.329,2.717497556
4659,2.3295,2.717497556
4660,2.33,2.727272727
4661,2.3305,2.737047898
4662,2.331,2.737047898
4663,2.3315,2.737047898
4664,2.332,2.737047898
4665,2.3325,2.737047898
4666,2.333,2.737047898
4667,2.3335,2.732160313
4668,2.334,2.722385142
4669,2.3345,2.712609971
4670,2.335,2.717497556
4671,2.3355,2.717497556
4672,2.336,2.712609971
4673,2.3365,2.7028348
4674,2.337,2.697947214
4675,2.3375,2.697947214
4676,2.338,2.688172043
4677,2.3385,2.693059629
4678,2.339,2.7028348
4679,2.3395,2.697947214
4680,2.34,2.7028348
4681,2.3405,2.712609971
4682,2.341,2.707722385
4683,2.3415,2.707722385
4684,2.342,2.712609971
4685,2.3425,2.712609971
4686,2.343,2.717497556
4687,2.3435,2.727272727
4688,2.344,2.737047898
4689,2.3445,2.741935484
4690,2.345,2.741935484
4691,2.3455,2.741935484
4692,2.346,2.737047898
4693,2.3465,2.737047898
4694,2.347,2.737047898
4695,2.3475,2.737047898
4696,2.348,2.727272727
4697,2.3485,2.717497556
4698,2.349,2.712609971
4699,2.3495,2.707722385
4700,2.35,2.712609971
4701,2.3505,2.717497556
4702,2.351,2.712609971
4703,2.3515,2.688172043
4704,2.352,2.683284457
4705,2.3525,2.697947214
4706,2.353,2.7028348
4707,2.3535,2.712609971
4708,2.354,2.712609971
4709,2.3545,2.7028348
4710,2.355,2.707722385
4711,2.3555,2.717497556
4712,2.356,2.717497556
4713,2.3565,2.722385142
4714,2.357,2.737047898
4715,2.3575,2.751710655
4716,2.358,2.751710655
4717,2.3585,2.746823069
4718,2.359,2.737047898
4719,2.3595,2.727272727
4720,2.36,2.732160313
4721,2.3605,2.737047898
4722,2.361,2.737047898
4723,2.3615,2.737047898
4724,2.362,2.737047898
4725,2.3625,2.732160313
4726,2.363,2.727272727
4727,2.3635,2.722385142
4728,2.364,2.722385142
4729,2.3645,2.727272727
4730,2.365,2.712609971
4731,2.3655,2.7028348
4732,2.366,2.707722385
4733,2.3665,2.7028348
4734,2.367,2.707722385
4735,2.3675,2.712609971
4736,2.368,2.712609971
4737,2.3685,2.712609971
4738,2.369,2.707722385
4739,2.3695,2.693059629
4740,2.37,2.693059629
4741,2.3705,2.7028348
4742,2.371,2.717497556
4743,2.3715,2.717497556
4744,2.372,2.712609971
4745,2.3725,2.7028348
4746,2.373,2.697947214
4747,2.3735,2.697947214
4748,2.374,2.7028348
4749,2.3745,2.707722385
4750,2.375,2.712609971
4751,2.3755,2.712609971
4752,2.376,2.712609971
4753,2.3765,2.717497556
4754,2.377,2.712609971
4755,2.3775,2.712609971
4756,2.378,2.707722385
4757,2.3785,2.693059629
4758,2.379,2.697947214
4759,2.3795,2.717497556
4760,2.38,2.717497556
4761,2.3805,2.712609971
4762,2.381,2.722385142
4763,2.3815,2.722385142
4764,2.382,2.722385142
4765,2.3825,2.717497556
4766,2.383,2.707722385
4767,2.3835,2.707722385
4768,2.384,2.727272727
4769,2.3845,2.741935484
4770,2.385,2.741935484
4771,2.3855,2.737047898
4772,2.386,2.732160313
4773,2.3865,2.732160313
4774,2.387,2.732160313
4775,2.3875,2.732160313
4776,2.388,2.727272727
4777,2.3885,2.727272727
4778,2.389,2.727272727
4779,2.3895,2.717497556
4780,2.39,2.717497556
4781,2.3905,2.722385142
4782,2.391,2.717497556
4783,2.3915,2.707722385
4784,2.392,2.693059629
4785,2.3925,2.7028348
4786,2.393,2.717497556
4787,2.3935,2.712609971
4788,2.394,2.707722385
4789,2.3945,2.717497556
4790,2.395,2.722385142
4791,2.3955,2.727272727
4792,2.396,2.727272727
4793,2.3965,2.727272727
4794,2.397,2.727272727
4795,2.3975,2.732160313
4796,2.398,2.732160313
4797,2.3985,2.727272727
4798,2.399,2.717497556
4799,2.3995,2.717497556
4800,2.4,2.717497556
4801,2.4005,2.722385142
4802,2.401,2.727272727
4803,2.4015,2.722385142
4804,2.402,2.722385142
4805,2.4025,2.727272727
4806,2.403,2.732160313
4807,2.4035,2.727272727
