Time,Values
1.998,-0.034776268
1.9985,0.019857358
1.999,0.074014959
1.9995,0.115689698
2,0.144434154
2.0005,0.154908914
2.001,0.139067776
2.0015,0.111725541
2.002,0.108704469
2.0025,0.129301432
2.003,0.137885545
2.0035,0.111284393
2.004,0.076275002
2.0045,0.063755353
2.005,0.072726657
2.0055,0.080701042
2.006,0.078540144
2.0065,0.075642859
2.007,0.087114741
2.0075,0.102824635
2.008,0.11866832
2.0085,0.121329714
2.009,0.091235295
2.0095,0.024057187
2.01,-0.050913218
2.0105,-0.092684717
2.011,-0.105597416
2.0115,-0.134688486
2.012,-0.182941461
2.0125,-0.221618121
2.013,-0.237540437
2.0135,-0.23656289
2.014,-0.23157044
2.0145,-0.235891559
2.015,-0.240159851
2.0155,-0.217378887
2.016,-0.158755049
2.0165,-0.092019043
2.017,-0.042833835
2.0175,-0.01719711
2.018,0.003875462
2.0185,0.036290743
2.019,0.068840224
2.0195,0.087130447
2.02,0.096655771
2.0205,0.101352317
2.021,0.09686623
2.0215,0.089961582
2.022,0.090756552
2.0225,0.098501005
2.023,0.095509512
2.0235,0.072251812
2.024,0.058680566
2.0245,0.082786668
2.025,0.13120575
2.0255,0.177548482
2.026,0.199430222
2.0265,0.178117133
2.027,0.123021229
2.0275,0.060615632
2.028,-0.000687949
2.0285,-0.046567704
2.029,-0.062949412
2.0295,-0.056510127
2.03,-0.052139519
2.0305,-0.058967198
2.031,-0.064454263
2.0315,-0.060961462
2.032,-0.054767023
2.0325,-0.045403741
2.033,-0.030656771
2.0335,-0.012324096
2.034,0.005914846
2.0345,0.023594544
2.035,0.036003325
2.0355,0.032924596
2.036,0.010489799
2.0365,-0.02434898
2.037,-0.066367387
2.0375,-0.08698314
2.038,-0.067598294
2.0385,-0.029187921
2.039,0.007834383
2.0395,0.040445308
2.04,0.057961926
2.0405,0.063437546
2.041,0.062583638
2.0415,0.051375855
2.042,0.039294078
2.0425,0.050628637
2.043,0.084082897
2.0435,0.108581169
2.044,0.102105072
2.0445,0.061676633
2.045,-0.003552563
2.0455,-0.066481222
2.046,-0.110089334
2.0465,-0.137083583
2.047,-0.149487101
2.0475,-0.142962802
2.048,-0.129778396
2.0485,-0.130736357
2.049,-0.1493536
2.0495,-0.157413112
2.05,-0.134045715
2.0505,-0.085400269
2.051,-0.013888587
2.0515,0.070291804
2.052,0.128363969
2.0525,0.151886837
2.053,0.152341526
2.0535,0.139690121
2.054,0.119102871
2.0545,0.098919823
2.055,0.080815938
2.0555,0.072091475
2.056,0.081777582
2.0565,0.099767986
2.057,0.102150638
2.0575,0.083187191
2.058,0.050041658
2.0585,0.010946769
2.059,-0.021319334
2.0595,-0.042333175
2.06,-0.065715175
2.0605,-0.110357019
2.061,-0.170076029
2.0615,-0.221647061
2.062,-0.248198468
2.0625,-0.247890302
2.063,-0.237605412
2.0635,-0.229712182
2.064,-0.230635608
2.0645,-0.218975596
2.065,-0.184168294
2.0655,-0.14237802
2.066,-0.096809027
2.0665,-0.050415854
2.067,-0.021422483
2.0675,-0.009904489
2.068,0.004126522
2.0685,0.029661339
2.069,0.062532033
2.0695,0.103879416
2.07,0.140057853
2.0705,0.15912349
2.071,0.164429276
2.0715,0.170485293
2.072,0.181226676
2.0725,0.189303852
2.073,0.184191383
2.0735,0.174712613
2.074,0.177733761
2.0745,0.1913703
2.075,0.196305356
2.0755,0.172651855
2.076,0.126147204
2.0765,0.085766043
2.077,0.0585065
2.0775,0.036788793
2.078,0.023404358
2.0785,0.017162788
2.079,-0.002646052
2.0795,-0.024338819
2.08,-0.033560402
2.0805,-0.03786024
2.081,-0.045306275
2.0815,-0.052548577
2.082,-0.053891329
2.0825,-0.04047837
2.083,-0.011909729
2.0835,0.019833358
2.084,0.037524875
2.0845,0.049022048
2.085,0.056972211
2.0855,0.059331338
2.086,0.052088499
2.0865,0.036914273
2.087,0.016419539
2.0875,0.000357652
2.088,-0.00329144
2.0885,0.005687747
2.089,0.008345452
2.0895,-0.001451603
2.09,-0.005826935
2.0905,0.003827969
2.091,0.005964562
2.0915,0.009272889
2.092,0.028997307
2.0925,0.051726057
2.093,0.058969666
2.0935,0.044628593
2.094,0.01246222
2.0945,-0.020942823
2.095,-0.05423379
2.0955,-0.090756978
2.096,-0.127322843
2.0965,-0.140646591
2.097,-0.128181196
2.0975,-0.104463808
2.098,-0.092449338
2.0985,-0.099946557
2.099,-0.121830852
2.0995,-0.131247608
2.1,-0.120639894
2.1005,-0.091926863
2.101,-0.058336551
2.1015,-0.020792889
2.102,0.018004109
2.1025,0.05449687
2.103,0.063166546
2.1035,0.042059974
2.104,0.008359973
2.1045,-0.019147632
2.105,-0.009303582
2.1055,0.038220393
2.106,0.077174638
2.1065,0.093058229
2.107,0.098923021
2.1075,0.102288237
2.108,0.104825723
2.1085,0.102132349
2.109,0.087053446
2.1095,0.06778628
2.11,0.058660353
2.1105,0.05813512
2.111,0.046893669
2.1115,0.01283857
2.112,-0.026858019
2.1125,-0.057405646
2.113,-0.080775168
2.1135,-0.106281103
2.114,-0.127782512
2.1145,-0.134087399
2.115,-0.123321451
2.1155,-0.11337349
2.116,-0.114005924
2.1165,-0.127301726
2.117,-0.135130429
2.1175,-0.135336395
2.118,-0.130928932
2.1185,-0.103757469
2.119,-0.045687993
2.1195,0.003232498
2.12,0.036236306
2.1205,0.068654749
2.121,0.107866074
2.1215,0.131388055
2.122,0.128111677
2.1225,0.09527745
2.123,0.072005599
2.1235,0.079499171
2.124,0.112352659
2.1245,0.130857273
2.125,0.121330309
2.1255,0.092107788
2.126,0.067930392
2.1265,0.046633136
2.127,0.030669173
2.1275,0.010756137
2.128,-0.00798736
2.1285,-0.03741613
2.129,-0.071815794
2.1295,-0.108646315
2.13,-0.130649791
2.1305,-0.139190557
2.131,-0.127621662
2.1315,-0.109357185
2.132,-0.072462321
2.1325,-0.03009642
2.133,-0.006425652
2.1335,-0.008119603
2.134,-0.004116017
2.1345,0.023144994
2.135,0.086766329
2.1355,0.156891989
2.136,0.194895101
2.1365,0.178421004
2.137,0.146999135
2.1375,0.125282353
2.138,0.112998769
2.1385,0.092400083
2.139,0.079289054
2.1395,0.077160018
2.14,0.086640467
2.1405,0.094814017
2.141,0.103170253
2.1415,0.106196785
2.142,0.099726566
2.1425,0.07550648
2.143,0.032493508
2.1435,-0.030836242
2.144,-0.090888432
2.1445,-0.141753079
2.145,-0.181888881
2.1455,-0.187239156
2.146,-0.145680742
2.1465,-0.105062282
2.147,-0.094249677
2.1475,-0.110889566
2.148,-0.13683447
2.1485,-0.148424559
2.149,-0.132175322
2.1495,-0.099433684
2.15,-0.0525282
2.1505,0.003316929
2.151,0.053691702
2.1515,0.085210592
2.152,0.09425442
2.1525,0.092664042
2.153,0.082227887
2.1535,0.064619597
2.154,0.043675908
2.1545,0.018647059
2.155,-0.003016924
2.1555,-0.00888738
2.156,0.003103845
2.1565,0.018702681
2.157,0.032515873
2.1575,0.068227598
2.158,0.109223824
2.1585,0.118865314
2.159,0.106781029
2.1595,0.093247136
2.16,0.063836008
2.1605,0.019952669
2.161,-0.020875015
2.1615,-0.053487059
2.162,-0.077903489
2.1625,-0.094239977
2.163,-0.1065356
2.1635,-0.094185794
2.164,-0.043177725
2.1645,0.019729022
2.165,0.052069407
2.1655,0.050198215
2.166,0.034018112
2.1665,0.021523439
2.167,0.015381744
2.1675,0.014015956
2.168,0.023327498
2.1685,0.042688881
2.169,0.06180236
2.1695,0.059520037
2.17,0.033599829
2.1705,1.79474E-05
2.171,-0.018293841
2.1715,-0.012628377
2.172,0.002468795
2.1725,0.028919305
2.173,0.06593552
2.1735,0.087810922
2.174,0.091440495
2.1745,0.084308713
2.175,0.069978753
2.1755,0.056052868
2.176,0.035859188
2.1765,-0.00133685
2.177,-0.04606995
2.1775,-0.080378855
2.178,-0.105283895
2.1785,-0.13325307
2.179,-0.165868554
2.1795,-0.187700789
2.18,-0.186562131
2.1805,-0.164512498
2.181,-0.134582514
2.1815,-0.106682456
2.182,-0.079458068
2.1825,-0.042561978
2.183,0.006667572
2.1835,0.063742698
2.184,0.108323535
2.1845,0.120042673
2.185,0.091914163
2.1855,0.034081771
2.186,-0.013407688
2.1865,-0.026443145
2.187,-0.024118253
2.1875,-0.019701466
2.188,-0.01255752
2.1885,-0.001538556
2.189,0.011652801
2.1895,0.028866987
2.19,0.036582148
2.1905,0.040600272
2.191,0.056562764
2.1915,0.084497804
2.192,0.103344976
2.1925,0.095883368
2.193,0.059902485
2.1935,0.006109097
2.194,-0.05365771
2.1945,-0.110822179
2.195,-0.161465117
2.1955,-0.192249772
2.196,-0.206250445
2.1965,-0.20642904
2.197,-0.197900903
2.1975,-0.179641123
2.198,-0.16035049
2.1985,-0.143876423
2.199,-0.140645467
2.1995,-0.127709708
2.2,-0.096337599
2.2005,-0.056387285
2.201,-0.012319879
2.2015,0.036886055
2.202,0.07589311
2.2025,0.110793946
2.203,0.143834285
2.2035,0.171642856
2.204,0.188460313
2.2045,0.207721275
2.205,0.225422983
2.2055,0.227603017
2.206,0.202315521
2.2065,0.168899005
2.207,0.146076449
2.2075,0.145478542
2.208,0.151891347
2.2085,0.150383239
2.209,0.136951838
2.2095,0.123096744
2.21,0.118384015
2.2105,0.116279332
2.211,0.091624186
2.2115,0.043206226
2.212,-0.027429644
2.2125,-0.109573683
2.213,-0.162759087
2.2135,-0.164249511
2.214,-0.14230484
2.2145,-0.118282966
2.215,-0.09476523
2.2155,-0.070449617
2.216,-0.041728886
2.2165,-0.013987591
2.217,0.001781449
2.2175,0.0190021
2.218,0.056304441
2.2185,0.103515892
2.219,0.133242188
2.2195,0.12694798
2.22,0.096303412
2.2205,0.061959919
2.221,0.043046034
2.2215,0.03911673
2.222,0.041361322
2.2225,0.032543764
2.223,0.015487573
2.2235,0.000628556
2.224,-0.005410841
2.2245,-0.014398902
2.225,-0.017273677
2.2255,-0.027454315
2.226,-0.047019529
2.2265,-0.059023177
2.227,-0.03886377
2.2275,-0.022286496
2.228,-0.025929408
2.2285,-0.051849094
2.229,-0.085575133
2.2295,-0.117040402
2.23,-0.12375636
2.2305,-0.117989664
2.231,-0.097925292
2.2315,-0.071251368
2.232,-0.041804483
2.2325,-0.024823861
2.233,-0.009433893
2.2335,0.00256825
2.234,0.018789485
2.2345,0.033312259
2.235,0.060302809
2.2355,0.090510608
2.236,0.117454327
2.2365,0.116147922
2.237,0.091903723
2.2375,0.046030517
2.238,-0.000976352
2.2385,-0.02974854
2.239,-0.035110955
2.2395,-0.042812578
2.24,-0.042990959
2.2405,-0.033958106
2.241,-0.023342519
2.2415,-0.011988917
2.242,0.01129674
2.2425,0.021989984
2.243,0.014836021
2.2435,-0.007494148
2.244,-0.043399982
2.2445,-0.08428941
2.245,-0.102941235
2.2455,-0.10356467
2.246,-0.112498367
2.2465,-0.145311457
2.247,-0.189017025
2.2475,-0.221918464
2.248,-0.230941065
2.2485,-0.211921777
2.249,-0.163947775
2.2495,-0.100607653
2.25,-0.047510568
2.2505,-0.02050956
2.251,-0.004607969
2.2515,0.020594829
2.252,0.058555204
2.2525,0.090857241
2.253,0.092952657
2.2535,0.093231444
2.254,0.112073618
2.2545,0.140273862
2.255,0.169248631
2.2555,0.203698286
2.256,0.227054267
2.2565,0.238113927
2.257,0.243327061
2.2575,0.243217115
2.258,0.225487925
2.2585,0.202860379
2.259,0.178615862
2.2595,0.155007636
2.26,0.125014969
2.2605,0.096244436
2.261,0.060041244
2.2615,0.013848892
2.262,-0.044997069
2.2625,-0.108872095
2.263,-0.177385553
2.2635,-0.230492902
2.264,-0.25162125
2.2645,-0.237284405
2.265,-0.218020492
2.2655,-0.198008879
2.266,-0.186846169
2.2665,-0.189250405
2.267,-0.188228455
2.2675,-0.166453782
2.268,-0.136783646
2.2685,-0.091817674
2.269,-0.046436144
2.2695,-0.014895183
2.27,0.008106789
2.2705,0.042595906
2.271,0.077523862
2.2715,0.111882413
2.272,0.142366604
2.2725,0.16480305
2.273,0.166453185
2.2735,0.158728318
2.274,0.149476871
2.2745,0.143194893
2.275,0.12533326
2.2755,0.096242211
2.276,0.062193107
2.2765,0.039974004
2.277,0.030257684
2.2775,0.03294954
2.278,0.025106994
2.2785,-0.001477244
2.279,-0.038702976
2.2795,-0.075679508
2.28,-0.119453352
2.2805,-0.150081028
2.281,-0.160042443
2.2815,-0.15385189
2.282,-0.127591419
2.2825,-0.077137386
2.283,-0.03697259
2.2835,-0.011762117
2.284,0.009440836
2.2845,0.037205067
2.285,0.064987172
2.2855,0.105232142
2.286,0.140908971
2.2865,0.151112856
2.287,0.121207098
2.2875,0.080591675
2.288,0.060953048
2.2885,0.076815752
2.289,0.09153773
2.2895,0.080285712
2.29,0.048547437
2.2905,0.04329342
2.291,0.06849299
2.2915,0.10952531
2.292,0.11983748
2.2925,0.104306127
2.293,0.069259405
2.2935,0.023879097
2.294,-0.022451992
2.2945,-0.04475078
2.295,-0.070246747
2.2955,-0.090603886
2.296,-0.110475319
2.2965,-0.119001387
2.297,-0.120657365
2.2975,-0.107135267
2.298,-0.101430654
2.2985,-0.100090218
2.299,-0.094385207
2.2995,-0.060975864
2.3,-0.020683831
2.3005,0.019704839
2.301,0.051464536
2.3015,0.083024022
2.302,0.091612504
2.3025,0.083065361
2.303,0.058703789
2.3035,0.044805806
2.304,0.0501326
2.3045,0.084022322
2.305,0.130525986
2.3055,0.177006065
2.306,0.200838691
2.3065,0.20250902
2.307,0.17233676
2.3075,0.14589631
2.308,0.137581152
2.3085,0.130659481
2.309,0.107200168
2.3095,0.073983841
2.31,0.018774518
2.3105,-0.051058515
2.311,-0.131765289
2.3115,-0.207782782
2.312,-0.263302992
2.3125,-0.276127736
2.313,-0.261517613
2.3135,-0.247976918
2.314,-0.247029938
2.3145,-0.237793589
2.315,-0.203721491
2.3155,-0.147697781
2.316,-0.087652801
2.3165,-0.03568307
2.317,0.001936883
2.3175,0.018844799
2.318,0.01910944
2.3185,0.0140023
2.319,0.006433206
2.3195,-0.000940544
2.32,-0.002475886
2.3205,-0.006120008
2.321,0.007044338
2.3215,0.038551456
2.322,0.064710968
2.3225,0.080090159
2.323,0.102533377
2.3235,0.117458121
2.324,0.112930855
2.3245,0.088532748
2.325,0.064419345
2.3255,0.058530776
2.326,0.078995962
2.3265,0.089513196
2.327,0.067837964
2.3275,0.015005424
2.328,-0.032973898
2.3285,-0.065631299
2.329,-0.090705768
2.3295,-0.136439679
2.33,-0.190355981
2.3305,-0.232968558
2.331,-0.248508678
2.3315,-0.246940011
2.332,-0.218645267
2.3325,-0.176694971
2.333,-0.136719191
2.3335,-0.119973601
2.334,-0.115028311
2.3345,-0.092870364
2.335,-0.026045982
2.3355,0.038376767
2.336,0.072459454
2.3365,0.071882458
2.337,0.046056605
2.3375,0.011882252
2.338,-0.002292264
2.3385,0.002960633
2.339,0.023586807
2.3395,0.052224328
2.34,0.088200982
2.3405,0.115868236
2.341,0.122077536
2.3415,0.11012565
2.342,0.103712554
2.3425,0.111079446
2.343,0.129258894
2.3435,0.142873874
2.344,0.134899417
2.3445,0.104884261
2.345,0.068816903
2.3455,0.030119272
2.346,-0.020740351
2.3465,-0.074317662
2.347,-0.124536908
2.3475,-0.165117663
2.348,-0.173794412
2.3485,-0.126503767
2.349,-0.058972703
2.3495,0.00195125
2.35,0.043197938
2.3505,0.075680834
2.351,0.102469883
2.3515,0.134004424
2.352,0.151143916
2.3525,0.158071999
2.353,0.166244353
2.3535,0.194172341
2.354,0.220001283
2.3545,0.238242982
2.355,0.233113316
2.3555,0.217004106
2.356,0.193057117
2.3565,0.173871672
2.357,0.14774588
2.3575,0.12172626
2.358,0.079700835
2.3585,0.028738068
2.359,-0.027299413
2.3595,-0.056512411
2.36,-0.064965934
2.3605,-0.069033871
2.361,-0.108590197
2.3615,-0.151889111
2.362,-0.174867615
2.3625,-0.165036502
2.363,-0.141464968
2.3635,-0.106745965
2.364,-0.082102888
2.3645,-0.050726545
2.365,-0.021643251
2.3655,-0.00190654
2.366,0.001049779
2.3665,0.009244315
2.367,0.018903887
2.3675,0.032938554
2.368,0.052217473
2.3685,0.090841846
2.369,0.126689209
2.3695,0.137713002
2.37,0.114008059
2.3705,0.081524591
2.371,0.057653235
2.3715,0.054633437
2.372,0.060507535
2.3725,0.056781695
2.373,0.020163377
2.3735,-0.026845915
2.374,-0.064588833
2.3745,-0.095867044
2.375,-0.113724077
2.3755,-0.114962285
2.376,-0.124205998
2.3765,-0.145676762
2.377,-0.15634536
2.3775,-0.15304307
2.378,-0.143568274
2.3785,-0.138631349
2.379,-0.136518604
2.3795,-0.122506304
2.38,-0.080783102
2.3805,-0.031546835
2.381,-0.00358911
2.3815,-0.020837158
2.382,-0.072592979
2.3825,-0.13497979
2.383,-0.161767051
2.3835,-0.134820238
2.384,-0.063889781
2.3845,0.008509391
2.385,0.058476475
2.3855,0.089407622
2.386,0.12075618
2.3865,0.134791869
2.387,0.129780902
2.3875,0.111423526
2.388,0.087812794
2.3885,0.075475363
2.389,0.084867966
2.3895,0.091381958
2.39,0.089158016
2.3905,0.087682538
2.391,0.088058905
2.3915,0.085989225
2.392,0.075833588
2.3925,0.039327402
2.393,-0.011333839
2.3935,-0.044124441
2.394,-0.045229291
2.3945,-0.036960703
2.395,-0.04117193
2.3955,-0.062488984
2.396,-0.082234766
2.3965,-0.08752176
2.397,-0.082162085
2.3975,-0.080592275
2.398,-0.084044331
2.3985,-0.086396951
2.399,-0.076276716
2.3995,-0.047070139
2.4,-0.009350147
2.4005,0.025626879
2.401,0.045019387
2.4015,0.044012993
2.402,0.052736737
2.4025,0.086575499
2.403,0.111865082
2.4035,0.109829487
2.404,0.086921495
2.4045,0.051000035
2.405,0.025250242
2.4055,0.01412042
2.406,0.004488027
2.4065,-0.01325886
2.407,-0.02944681
2.4075,-0.043417514
2.408,-0.059264215
2.4085,-0.077581656
2.409,-0.087512313
2.4095,-0.085393809
2.41,-0.07117295
2.4105,-0.062531752
2.411,-0.067222753
2.4115,-0.091562562
2.412,-0.119385718
2.4125,-0.134078945
2.413,-0.129628229
2.4135,-0.112313356
2.414,-0.08705164
2.4145,-0.06942536
2.415,-0.060893291
2.4155,-0.039295883
2.416,0.006196704
2.4165,0.054033742
2.417,0.098828607
2.4175,0.135122669
2.418,0.15314106
2.4185,0.153909611
2.419,0.154057334
2.4195,0.149290615
2.42,0.141937511
2.4205,0.146309278
2.421,0.173748359
2.4215,0.205616234
2.422,0.220566756
2.4225,0.207719943
2.423,0.174937591
2.4235,0.134076694
2.424,0.106876787
2.4245,0.097274452
2.425,0.097684012
2.4255,0.089752516
2.426,0.07053846
2.4265,0.044587784
2.427,0.017886868
2.4275,-0.010150975
2.428,-0.047830123
2.4285,-0.096661762
2.429,-0.126474041
2.4295,-0.128206322
2.43,-0.129809312
2.4305,-0.143166375
2.431,-0.149276035
2.4315,-0.138507042
2.432,-0.109728936
2.4325,-0.086105026
2.433,-0.083846264
2.4335,-0.089295028
2.434,-0.07267282
2.4345,-0.040205331
2.435,-0.007977161
2.4355,0.007380891
2.436,0.015444213
2.4365,0.024134578
2.437,0.030214061
2.4375,0.022473061
2.438,0.0112277
2.4385,0.012213262
2.439,0.02509788
2.4395,0.033653608
2.44,0.032923884
2.4405,0.020451356
2.441,0.004413835
2.4415,-0.025340493
2.442,-0.063503968
2.4425,-0.085124126
2.443,-0.071729749
2.4435,-0.053794024
2.444,-0.044190675
2.4445,-0.046552817
2.445,-0.060752827
2.4455,-0.081223213
2.446,-0.09523818
2.4465,-0.108959946
2.447,-0.116735892
2.4475,-0.09817265
2.448,-0.044490319
2.4485,0.014016518
2.449,0.051528538
2.4495,0.061925287
2.45,0.072168784
2.4505,0.096966482
2.451,0.134561215
2.4515,0.158505617
2.452,0.164901417
2.4525,0.149474108
2.453,0.130303119
2.4535,0.111016587
2.454,0.100707396
2.4545,0.109527842
2.455,0.133855238
2.4555,0.148244395
2.456,0.155173082
2.4565,0.152391367
2.457,0.13627916
2.4575,0.112562036
2.458,0.090535458
2.4585,0.059174207
2.459,0.019372069
2.4595,-0.036352945
2.46,-0.107058334
2.4605,-0.171921436
2.461,-0.204311035
2.4615,-0.20996261
2.462,-0.216153902
2.4625,-0.237119711
2.463,-0.256091567
2.4635,-0.252780433
2.464,-0.212343082
2.4645,-0.150638789
2.465,-0.107352674
2.4655,-0.099772585
2.466,-0.104638271
2.4665,-0.091575032
2.467,-0.057972241
2.4675,-0.020518329
2.468,0.007097769
2.4685,0.018823066
2.469,0.012117916
2.4695,0.016402593
2.47,0.04397379
2.4705,0.071189812
2.471,0.082397926
2.4715,0.083400142
2.472,0.074563149
2.4725,0.072968671
2.473,0.079082561
2.4735,0.086642238
2.474,0.096064402
2.4745,0.114216911
2.475,0.128027779
2.4755,0.123535675
2.476,0.093978709
2.4765,0.047948239
2.477,0.002922964
2.4775,-0.021306096
2.478,-0.04042468
2.4785,-0.069519986
2.479,-0.11253343
2.4795,-0.15166249
2.48,-0.178534818
2.4805,-0.178155735
2.481,-0.161187726
2.4815,-0.136011006
2.482,-0.12096736
2.4825,-0.117348489
2.483,-0.101309654
2.4835,-0.056388405
2.484,-0.017969723
2.4845,0.005503133
2.485,0.031979433
2.4855,0.07178877
2.486,0.118197656
2.4865,0.159516976
2.487,0.175934425
2.4875,0.179250814
2.488,0.196509733
2.4885,0.233664815
2.489,0.265238071
2.4895,0.268758896
2.49,0.242299856
2.4905,0.203999293
2.491,0.168855339
2.4915,0.141427067
2.492,0.117864081
2.4925,0.101536724
2.493,0.089107604
2.4935,0.0664897
2.494,0.02918222
2.4945,-0.022216501
2.495,-0.077703625
2.4955,-0.124003383
2.496,-0.154891239
2.4965,-0.156141166
2.497,-0.130760896
2.4975,-0.110150896
2.498,-0.100799177
2.4985,-0.091954227
2.499,-0.079583241
2.4995,-0.065509123
2.5,-0.050251937
2.5005,-0.039005799
2.501,-0.01669596
2.5015,0.029614365
2.502,0.086989638
2.5025,0.120590501
2.503,0.116668039
2.5035,0.089257892
2.504,0.062930946
2.5045,0.043802194
2.505,0.028487935
2.5055,0.00500367
2.506,-0.011805938
2.5065,-0.013332717
2.507,-0.005751143
2.5075,-0.01216026
2.508,-0.036434868
2.5085,-0.066830872
2.509,-0.082717634
2.5095,-0.085904333
2.51,-0.061703384
2.5105,-0.026099682
2.511,-0.017253272
2.5115,-0.038741794
2.512,-0.056435438
2.5125,-0.0673283
2.513,-0.080539621
2.5135,-0.105360876
2.514,-0.139666174
2.5145,-0.160797318
2.515,-0.13911667
2.5155,-0.084704297
2.516,-0.034387912
2.5165,-0.014194148
2.517,-0.012832185
2.5175,-0.01126298
2.518,0.00840735
2.5185,0.049654528
2.519,0.095713336
2.5195,0.122928934
2.52,0.120689848
2.5205,0.101752519
2.521,0.084991356
2.5215,0.075216845
2.522,0.07135032
2.5225,0.065880537
2.523,0.049079489
2.5235,0.040649532
2.524,0.052467565
2.5245,0.064094666
2.525,0.057738086
2.5255,0.040951159
2.526,0.020745602
2.5265,0.007206881
2.527,-0.003525178
2.5275,-0.015941902
2.528,-0.032403402
2.5285,-0.04271443
2.529,-0.053211562
2.5295,-0.068867409
2.53,-0.083913705
2.5305,-0.083103324
2.531,-0.077518885
2.5315,-0.073502903
2.532,-0.077570589
2.5325,-0.074213387
2.533,-0.054138541
2.5335,-0.009162825
2.534,0.030094987
2.5345,0.056751685
2.535,0.070543764
2.5355,0.077828457
2.536,0.06891974
2.5365,0.053743162
2.537,0.051082165
2.5375,0.079464698
2.538,0.112156044
2.5385,0.141232988
2.539,0.149114542
2.5395,0.142324214
2.54,0.126532151
2.5405,0.121426272
2.541,0.109611013
2.5415,0.097366496
2.542,0.088455697
2.5425,0.082101583
2.543,0.05302965
2.5435,0.007211753
2.544,-0.041625161
2.5445,-0.072304584
2.545,-0.106610128
2.5455,-0.140693745
2.546,-0.170332369
2.5465,-0.182194957
2.547,-0.190228899
2.5475,-0.192710825
2.548,-0.189227457
2.5485,-0.184532932
2.549,-0.196651957
2.5495,-0.219501681
2.55,-0.252199822
2.5505,-0.252817128
2.551,-0.200765367
2.5515,-0.113416242
2.552,-0.029280993
2.5525,0.030575527
2.553,0.04459083
2.5535,0.036520004
2.554,0.028940644
2.5545,0.030886035
2.555,0.037879279
2.5555,0.065622061
2.556,0.102811675
2.5565,0.135237074
2.557,0.147711143
2.5575,0.147365386
2.558,0.138900809
2.5585,0.134751842
2.559,0.137647961
2.5595,0.146397646
2.56,0.140859706
2.5605,0.117770422
2.561,0.084402167
2.5615,0.041207423
2.562,-0.018620668
2.5625,-0.077652397
2.563,-0.124954133
2.5635,-0.160415467
2.564,-0.168987681
2.5645,-0.133831805
2.565,-0.07795941
2.5655,-0.013291127
2.566,0.04699787
2.5665,0.08587267
2.567,0.093582683
2.5675,0.086654236
2.568,0.074167579
2.5685,0.070088166
2.569,0.073240818
2.5695,0.070869105
2.57,0.05176885
2.5705,0.035526712
2.571,0.033968951
2.5715,0.05237911
2.572,0.073232407
2.5725,0.086419442
2.573,0.083514481
2.5735,0.075466001
2.574,0.060961756
2.5745,0.045908345
2.575,0.030628461
2.5755,0.021149291
2.576,0.01294122
2.5765,0.008752274
2.577,-0.006903911
2.5775,-0.016997873
2.578,-0.016579967
2.5785,-0.025196607
2.579,-0.050195071
2.5795,-0.069514195
2.58,-0.088165696
2.5805,-0.091399012
2.581,-0.082830466
2.5815,-0.069601297
2.582,-0.06051716
2.5825,-0.040640199
2.583,-0.021624973
2.5835,-0.011356716
2.584,-0.017166747
2.5845,-0.010436442
2.585,0.018940891
2.5855,0.065584854
2.586,0.096047577
2.5865,0.112535173
2.587,0.11825826
2.5875,0.118756722
2.588,0.100802558
2.5885,0.071313534
2.589,0.043788535
2.5895,0.047275207
2.59,0.064696367
2.5905,0.06897032
2.591,0.049519644
2.5915,0.029231966
2.592,0.005774265
2.5925,-0.005988347
2.593,-0.013184899
2.5935,-0.026306601
2.594,-0.050829987
2.5945,-0.072164736
2.595,-0.103028746
2.5955,-0.136020239
2.596,-0.16177031
2.5965,-0.1697622
2.597,-0.176380292
2.5975,-0.179501064
2.598,-0.172867627
2.5985,-0.152993605
2.599,-0.130549436
2.5995,-0.111166458
2.6,-0.109991466
2.6005,-0.115172009
2.601,-0.108266921
2.6015,-0.069253575
2.602,-0.017990595
2.6025,0.025002863
2.603,0.043728343
2.6035,0.038496477
2.604,0.01199117
2.6045,0.003326184
2.605,0.021001186
2.6055,0.038982933
2.606,0.043709959
2.6065,0.04184821
2.607,0.028387087
2.6075,0.016061883
2.608,0.00879154
2.6085,0.002248759
2.609,-0.006394739
2.6095,0.004711326
2.61,0.027884422
2.6105,0.045052604
2.611,0.041496804
2.6115,0.034907677
2.612,0.034507025
2.6125,0.039218009
2.613,0.032428758
2.6135,0.02053136
2.614,0.008406955
2.6145,0.008220174
2.615,0.00686353
2.6155,0.008201619
2.616,0.012254831
2.6165,0.025372452
2.617,0.024098086
2.6175,0.003653403
2.618,-0.002596758
2.6185,0.047005243
2.619,0.121468723
2.6195,0.182772403
2.62,0.207052646
2.6205,0.195500408
2.621,0.173725463
2.6215,0.17178479
2.622,0.1768186
2.6225,0.182122623
2.623,0.189153759
2.6235,0.202796292
2.624,0.205074177
2.6245,0.186657697
2.625,0.153881997
2.6255,0.128215398
2.626,0.111718293
2.6265,0.096441408
2.627,0.059005318
2.6275,-0.009215938
2.628,-0.091025904
2.6285,-0.140459296
2.629,-0.154039735
2.6295,-0.163450573
2.63,-0.188520312
2.6305,-0.205756103
2.631,-0.211901149
2.6315,-0.194835746
2.632,-0.160695757
2.6325,-0.130938878
2.633,-0.108826368
2.6335,-0.079437673
2.634,-0.051069446
2.6345,-0.015044226
2.635,0.022933157
2.6355,0.055484699
2.636,0.067742483
2.6365,0.07430707
