,Time,Values
929,0.4645,1.246334311
930,0.465,1.285434995
931,0.4655,1.319648094
932,0.466,1.319648094
933,0.4665,1.319648094
934,0.467,1.319648094
935,0.4675,1.295210166
936,0.468,1.270772239
937,0.4685,1.251221896
938,0.469,1.212121212
939,0.4695,1.187683284
940,0.47,1.19257087
941,0.4705,1.207233627
942,0.471,1.207233627
943,0.4715,1.187683284
944,0.472,1.177908113
945,0.4725,1.187683284
946,0.473,1.212121212
947,0.4735,1.212121212
948,0.474,1.187683284
949,0.4745,1.168132942
950,0.475,1.168132942
951,0.4755,1.173020528
952,0.476,1.163245357
953,0.4765,1.153470186
954,0.477,1.163245357
955,0.4775,1.182795699
956,0.478,1.197458456
957,0.4785,1.231671554
958,0.479,1.251221896
959,0.4795,1.23655914
960,0.48,1.251221896
961,0.4805,1.285434995
962,0.481,1.304985337
963,0.4815,1.324535679
964,0.482,1.329423265
965,0.4825,1.314760508
966,0.483,1.300097752
967,0.4835,1.290322581
968,0.484,1.265884653
969,0.4845,1.23655914
970,0.485,1.197458456
971,0.4855,1.173020528
972,0.486,1.158357771
973,0.4865,1.158357771
974,0.487,1.163245357
975,0.4875,1.173020528
976,0.488,1.19257087
977,0.4885,1.212121212
978,0.489,1.212121212
979,0.4895,1.187683284
980,0.49,1.153470186
981,0.4905,1.138807429
982,0.491,1.138807429
983,0.4915,1.138807429
984,0.492,1.182795699
985,0.4925,1.231671554
986,0.493,1.23655914
987,0.4935,1.231671554
988,0.494,1.23655914
989,0.4945,1.221896383
990,0.495,1.212121212
991,0.4955,1.197458456
992,0.496,1.182795699
993,0.4965,1.197458456
994,0.497,1.241446725
995,0.4975,1.265884653
996,0.498,1.265884653
997,0.4985,1.275659824
998,0.499,1.275659824
999,0.4995,1.256109482
1000,0.5,1.226783969
1001,0.5005,1.217008798
1002,0.501,1.231671554
1003,0.5015,1.241446725
1004,0.502,1.231671554
1005,0.5025,1.221896383
1006,0.503,1.241446725
1007,0.5035,1.275659824
1008,0.504,1.324535679
1009,0.5045,1.344086022
1010,0.505,1.309872923
1011,0.5055,1.28054741
1012,0.506,1.251221896
1013,0.5065,1.221896383
1014,0.507,1.221896383
1015,0.5075,1.217008798
1016,0.508,1.19257087
1017,0.5085,1.182795699
1018,0.509,1.187683284
1019,0.5095,1.19257087
1020,0.51,1.212121212
1021,0.5105,1.256109482
1022,0.511,1.275659824
1023,0.5115,1.275659824
1024,0.512,1.285434995
1025,0.5125,1.309872923
1026,0.513,1.324535679
1027,0.5135,1.329423265
1028,0.514,1.329423265
1029,0.5145,1.329423265
1030,0.515,1.344086022
1031,0.5155,1.368523949
1032,0.516,1.402737048
1033,0.5165,1.417399804
1034,0.517,1.392961877
1035,0.5175,1.353861193
1036,0.518,1.314760508
1037,0.5185,1.290322581
1038,0.519,1.309872923
1039,0.5195,1.309872923
1040,0.52,1.275659824
1041,0.5205,1.256109482
1042,0.521,1.241446725
1043,0.5215,1.23655914
1044,0.522,1.260997067
1045,0.5225,1.275659824
1046,0.523,1.265884653
1047,0.5235,1.265884653
1048,0.524,1.295210166
1049,0.5245,1.304985337
1050,0.525,1.295210166
1051,0.5255,1.285434995
1052,0.526,1.290322581
1053,0.5265,1.285434995
1054,0.527,1.270772239
1055,0.5275,1.251221896
1056,0.528,1.231671554
1057,0.5285,1.207233627
1058,0.529,1.207233627
1059,0.5295,1.217008798
1060,0.53,1.246334311
1061,0.5305,1.260997067
1062,0.531,1.241446725
1063,0.5315,1.207233627
1064,0.532,1.177908113
1065,0.5325,1.182795699
1066,0.533,1.197458456
1067,0.5335,1.19257087
1068,0.534,1.212121212
1069,0.5345,1.226783969
1070,0.535,1.221896383
1071,0.5355,1.226783969
1072,0.536,1.226783969
1073,0.5365,1.202346041
1074,0.537,1.173020528
1075,0.5375,1.173020528
1076,0.538,1.182795699
1077,0.5385,1.182795699
1078,0.539,1.173020528
1079,0.5395,1.177908113
1080,0.54,1.197458456
1081,0.5405,1.212121212
1082,0.541,1.226783969
1083,0.5415,1.226783969
1084,0.542,1.212121212
1085,0.5425,1.207233627
1086,0.543,1.221896383
1087,0.5435,1.221896383
1088,0.544,1.207233627
1089,0.5445,1.207233627
1090,0.545,1.217008798
1091,0.5455,1.226783969
1092,0.546,1.265884653
1093,0.5465,1.295210166
