,Time,Values
11858,5.929,2.810361681
11859,5.9295,2.854349951
11860,5.93,2.878787879
11861,5.9305,2.869012708
11862,5.931,2.825024438
11863,5.9315,2.790811339
11864,5.932,2.776148583
11865,5.9325,2.771260997
11866,5.933,2.771260997
11867,5.9335,2.761485826
11868,5.934,2.741935484
11869,5.9345,2.732160313
11870,5.935,2.722385142
11871,5.9355,2.717497556
11872,5.936,2.717497556
11873,5.9365,2.712609971
11874,5.937,2.693059629
11875,5.9375,2.678396872
11876,5.938,2.668621701
11877,5.9385,2.65884653
11878,5.939,2.649071359
11879,5.9395,2.649071359
11880,5.94,2.668621701
11881,5.9405,2.693059629
11882,5.941,2.707722385
11883,5.9415,2.712609971
11884,5.942,2.737047898
11885,5.9425,2.785923754
11886,5.943,2.815249267
11887,5.9435,2.810361681
11888,5.944,2.785923754
11889,5.9445,2.766373412
11890,5.945,2.746823069
11891,5.9455,2.722385142
11892,5.946,2.712609971
11893,5.9465,2.722385142
11894,5.947,2.727272727
11895,5.9475,2.688172043
11896,5.948,2.644183773
11897,5.9485,2.605083089
11898,5.949,2.585532747
11899,5.9495,2.639296188
11900,5.95,2.746823069
11901,5.9505,2.815249267
11902,5.951,2.839687195
11903,5.9515,2.869012708
11904,5.952,2.922776149
11905,5.9525,2.956989247
11906,5.953,2.917888563
11907,5.9535,2.84457478
11908,5.954,2.790811339
11909,5.9545,2.781036168
11910,5.955,2.795698925
11911,5.9555,2.820136852
11912,5.956,2.84457478
11913,5.9565,2.834799609
11914,5.957,2.795698925
11915,5.9575,2.746823069
11916,5.958,2.732160313
11917,5.9585,2.771260997
11918,5.959,2.825024438
11919,5.9595,2.869012708
11920,5.96,2.883675464
11921,5.9605,2.849462366
11922,5.961,2.781036168
11923,5.9615,2.737047898
11924,5.962,2.722385142
11925,5.9625,2.693059629
11926,5.963,2.634408602
11927,5.9635,2.605083089
11928,5.964,2.624633431
11929,5.9645,2.683284457
11930,5.965,2.751710655
11931,5.9655,2.790811339
11932,5.966,2.825024438
11933,5.9665,2.854349951
11934,5.967,2.878787879
11935,5.9675,2.883675464
11936,5.968,2.859237537
11937,5.9685,2.810361681
11938,5.969,2.771260997
11939,5.9695,2.761485826
11940,5.97,2.766373412
11941,5.9705,2.771260997
11942,5.971,2.761485826
11943,5.9715,2.737047898
11944,5.972,2.697947214
11945,5.9725,2.653958944
11946,5.973,2.624633431
11947,5.9735,2.624633431
11948,5.974,2.663734115
11949,5.9745,2.717497556
11950,5.975,2.776148583
11951,5.9755,2.80058651
11952,5.976,2.766373412
11953,5.9765,2.717497556
11954,5.977,2.688172043
11955,5.9775,2.678396872
11956,5.978,2.683284457
11957,5.9785,2.683284457
11958,5.979,2.673509286
11959,5.9795,2.663734115
11960,5.98,2.683284457
11961,5.9805,2.707722385
11962,5.981,2.697947214
11963,5.9815,2.644183773
11964,5.982,2.595307918
11965,5.9825,2.585532747
11966,5.983,2.634408602
11967,5.9835,2.707722385
11968,5.984,2.776148583
11969,5.9845,2.810361681
11970,5.985,2.820136852
11971,5.9855,2.80058651
11972,5.986,2.776148583
11973,5.9865,2.766373412
11974,5.987,2.771260997
11975,5.9875,2.766373412
11976,5.988,2.776148583
11977,5.9885,2.805474096
11978,5.989,2.864125122
11979,5.9895,2.898338221
11980,5.99,2.864125122
11981,5.9905,2.795698925
11982,5.991,2.732160313
11983,5.9915,2.712609971
11984,5.992,2.727272727
11985,5.9925,2.737047898
11986,5.993,2.741935484
11987,5.9935,2.746823069
11988,5.994,2.751710655
11989,5.9945,2.75659824
11990,5.995,2.761485826
11991,5.9955,2.75659824
11992,5.996,2.746823069
11993,5.9965,2.741935484
11994,5.997,2.737047898
11995,5.9975,2.737047898
11996,5.998,2.737047898
11997,5.9985,2.737047898
11998,5.999,2.737047898
11999,5.9995,2.732160313
12000,6,2.727272727
12001,6.0005,2.727272727
12002,6.001,2.717497556
12003,6.0015,2.683284457
12004,6.002,2.639296188
12005,6.0025,2.609970674
12006,6.003,2.600195503
12007,6.0035,2.61485826
12008,6.004,2.644183773
12009,6.0045,2.683284457
12010,6.005,2.741935484
12011,6.0055,2.795698925
12012,6.006,2.805474096
12013,6.0065,2.781036168
12014,6.007,2.727272727
12015,6.0075,2.678396872
12016,6.008,2.678396872
12017,6.0085,2.741935484
12018,6.009,2.829912023
12019,6.0095,2.883675464
12020,6.01,2.898338221
12021,6.0105,2.88856305
12022,6.011,2.873900293
12023,6.0115,2.849462366
12024,6.012,2.834799609
12025,6.0125,2.854349951
12026,6.013,2.869012708
12027,6.0135,2.864125122
12028,6.014,2.859237537
12029,6.0145,2.878787879
12030,6.015,2.898338221
12031,6.0155,2.854349951
12032,6.016,2.741935484
12033,6.0165,2.634408602
12034,6.017,2.595307918
12035,6.0175,2.580645161
12036,6.018,2.561094819
12037,6.0185,2.565982405
12038,6.019,2.619745846
12039,6.0195,2.722385142
12040,6.02,2.834799609
12041,6.0205,2.908113392
12042,6.021,2.893450635
12043,6.0215,2.825024438
12044,6.022,2.741935484
12045,6.0225,2.668621701
12046,6.023,2.639296188
12047,6.0235,2.673509286
12048,6.024,2.751710655
12049,6.0245,2.839687195
12050,6.025,2.913000978
12051,6.0255,2.947214076
12052,6.026,2.937438905
12053,6.0265,2.869012708
12054,6.027,2.766373412
12055,6.0275,2.707722385
12056,6.028,2.688172043
12057,6.0285,2.663734115
12058,6.029,2.600195503
12059,6.0295,2.546432063
12060,6.03,2.556207234
12061,6.0305,2.624633431
12062,6.031,2.697947214
12063,6.0315,2.75659824
12064,6.032,2.810361681
12065,6.0325,2.84457478
12066,6.033,2.834799609
12067,6.0335,2.820136852
12068,6.034,2.810361681
12069,6.0345,2.781036168
12070,6.035,2.741935484
12071,6.0355,2.707722385
12072,6.036,2.697947214
12073,6.0365,2.7028348
12074,6.037,2.712609971
12075,6.0375,2.741935484
12076,6.038,2.75659824
12077,6.0385,2.732160313
12078,6.039,2.678396872
12079,6.0395,2.65884653
12080,6.04,2.688172043
12081,6.0405,2.712609971
12082,6.041,2.712609971
12083,6.0415,2.722385142
12084,6.042,2.732160313
12085,6.0425,2.717497556
12086,6.043,2.678396872
12087,6.0435,2.649071359
12088,6.044,2.649071359
12089,6.0445,2.653958944
12090,6.045,2.653958944
12091,6.0455,2.65884653
12092,6.046,2.668621701
12093,6.0465,2.678396872
12094,6.047,2.7028348
12095,6.0475,2.727272727
12096,6.048,2.75659824
12097,6.0485,2.790811339
12098,6.049,2.820136852
12099,6.0495,2.815249267
12100,6.05,2.776148583
12101,6.0505,2.722385142
12102,6.051,2.693059629
12103,6.0515,2.673509286
12104,6.052,2.663734115
12105,6.0525,2.693059629
12106,6.053,2.781036168
12107,6.0535,2.883675464
12108,6.054,2.947214076
12109,6.0545,2.942326491
12110,6.055,2.893450635
12111,6.0555,2.84457478
12112,6.056,2.825024438
12113,6.0565,2.810361681
12114,6.057,2.781036168
12115,6.0575,2.766373412
12116,6.058,2.746823069
12117,6.0585,2.712609971
12118,6.059,2.678396872
12119,6.0595,2.65884653
12120,6.06,2.653958944
12121,6.0605,2.673509286
12122,6.061,2.707722385
12123,6.0615,2.746823069
12124,6.062,2.771260997
12125,6.0625,2.766373412
12126,6.063,2.737047898
12127,6.0635,2.722385142
12128,6.064,2.717497556
12129,6.0645,2.712609971
12130,6.065,2.688172043
12131,6.0655,2.668621701
12132,6.066,2.673509286
12133,6.0665,2.707722385
12134,6.067,2.751710655
12135,6.0675,2.746823069
12136,6.068,2.697947214
12137,6.0685,2.634408602
12138,6.069,2.605083089
12139,6.0695,2.619745846
12140,6.07,2.668621701
12141,6.0705,2.712609971
12142,6.071,2.751710655
12143,6.0715,2.829912023
12144,6.072,2.917888563
12145,6.0725,2.991202346
12146,6.073,3.000977517
12147,6.0735,2.961876833
12148,6.074,2.917888563
12149,6.0745,2.883675464
12150,6.075,2.84457478
12151,6.0755,2.790811339
12152,6.076,2.741935484
12153,6.0765,2.7028348
12154,6.077,2.65884653
12155,6.0775,2.634408602
12156,6.078,2.639296188
12157,6.0785,2.678396872
12158,6.079,2.727272727
12159,6.0795,2.785923754
12160,6.08,2.829912023
12161,6.0805,2.854349951
12162,6.081,2.864125122
12163,6.0815,2.839687195
12164,6.082,2.790811339
12165,6.0825,2.766373412
12166,6.083,2.766373412
12167,6.0835,2.75659824
12168,6.084,2.722385142
12169,6.0845,2.693059629
12170,6.085,2.693059629
12171,6.0855,2.693059629
12172,6.086,2.683284457
12173,6.0865,2.649071359
12174,6.087,2.609970674
12175,6.0875,2.580645161
12176,6.088,2.561094819
12177,6.0885,2.521994135
12178,6.089,2.468230694
12179,6.0895,2.448680352
12180,6.09,2.512218964
12181,6.0905,2.644183773
12182,6.091,2.776148583
12183,6.0915,2.864125122
12184,6.092,2.908113392
12185,6.0925,2.937438905
12186,6.093,2.966764418
12187,6.0935,3.025415445
12188,6.094,3.088954057
12189,6.0945,3.108504399
12190,6.095,3.054740958
12191,6.0955,2.952101662
12192,6.096,2.864125122
12193,6.0965,2.815249267
12194,6.097,2.776148583
12195,6.0975,2.722385142
12196,6.098,2.673509286
12197,6.0985,2.649071359
12198,6.099,2.644183773
12199,6.0995,2.663734115
12200,6.1,2.707722385
12201,6.1005,2.746823069
12202,6.101,2.776148583
12203,6.1015,2.766373412
12204,6.102,2.737047898
12205,6.1025,2.712609971
12206,6.103,2.697947214
12207,6.1035,2.693059629
12208,6.104,2.7028348
12209,6.1045,2.722385142
12210,6.105,2.766373412
12211,6.1055,2.795698925
12212,6.106,2.785923754
12213,6.1065,2.75659824
12214,6.107,2.737047898
12215,6.1075,2.727272727
12216,6.108,2.712609971
12217,6.1085,2.707722385
12218,6.109,2.707722385
12219,6.1095,2.737047898
12220,6.11,2.776148583
12221,6.1105,2.80058651
12222,6.111,2.781036168
12223,6.1115,2.751710655
12224,6.112,2.722385142
12225,6.1125,2.707722385
12226,6.113,2.727272727
12227,6.1135,2.75659824
12228,6.114,2.761485826
12229,6.1145,2.761485826
12230,6.115,2.766373412
12231,6.1155,2.781036168
12232,6.116,2.825024438
12233,6.1165,2.854349951
12234,6.117,2.829912023
12235,6.1175,2.732160313
12236,6.118,2.619745846
12237,6.1185,2.546432063
12238,6.119,2.521994135
12239,6.1195,2.536656891
12240,6.12,2.57086999
12241,6.1205,2.624633431
12242,6.121,2.717497556
12243,6.1215,2.825024438
12244,6.122,2.883675464
12245,6.1225,2.825024438
12246,6.123,2.707722385
12247,6.1235,2.619745846
12248,6.124,2.575757576
12249,6.1245,2.565982405
12250,6.125,2.644183773
12251,6.1255,2.810361681
12252,6.126,2.966764418
12253,6.1265,3.025415445
12254,6.127,2.981427175
12255,6.1275,2.893450635
12256,6.128,2.820136852
12257,6.1285,2.781036168
12258,6.129,2.766373412
12259,6.1295,2.75659824
12260,6.13,2.75659824
12261,6.1305,2.751710655
12262,6.131,2.737047898
12263,6.1315,2.722385142
12264,6.132,2.717497556
12265,6.1325,2.717497556
12266,6.133,2.722385142
12267,6.1335,2.722385142
12268,6.134,2.727272727
12269,6.1345,2.727272727
12270,6.135,2.722385142
12271,6.1355,2.717497556
12272,6.136,2.722385142
12273,6.1365,2.727272727
12274,6.137,2.722385142
12275,6.1375,2.697947214
12276,6.138,2.65884653
12277,6.1385,2.639296188
12278,6.139,2.634408602
12279,6.1395,2.605083089
12280,6.14,2.575757576
12281,6.1405,2.57086999
12282,6.141,2.605083089
12283,6.1415,2.678396872
12284,6.142,2.746823069
12285,6.1425,2.805474096
12286,6.143,2.859237537
12287,6.1435,2.917888563
12288,6.144,2.937438905
12289,6.1445,2.893450635
12290,6.145,2.810361681
12291,6.1455,2.751710655
12292,6.146,2.717497556
12293,6.1465,2.688172043
12294,6.147,2.65884653
12295,6.1475,2.644183773
12296,6.148,2.663734115
12297,6.1485,2.707722385
12298,6.149,2.746823069
12299,6.1495,2.761485826
12300,6.15,2.805474096
12301,6.1505,2.917888563
12302,6.151,3.025415445
12303,6.1515,3.03030303
12304,6.152,2.956989247
12305,6.1525,2.878787879
12306,6.153,2.820136852
12307,6.1535,2.790811339
12308,6.154,2.766373412
12309,6.1545,2.75659824
12310,6.155,2.75659824
12311,6.1555,2.75659824
12312,6.156,2.75659824
12313,6.1565,2.761485826
12314,6.157,2.761485826
12315,6.1575,2.737047898
12316,6.158,2.707722385
12317,6.1585,2.688172043
12318,6.159,2.678396872
12319,6.1595,2.678396872
12320,6.16,2.673509286
12321,6.1605,2.668621701
12322,6.161,2.678396872
12323,6.1615,2.697947214
12324,6.162,2.717497556
12325,6.1625,2.727272727
12326,6.163,2.741935484
12327,6.1635,2.771260997
12328,6.164,2.810361681
12329,6.1645,2.820136852
12330,6.165,2.766373412
12331,6.1655,2.697947214
12332,6.166,2.668621701
12333,6.1665,2.688172043
12334,6.167,2.751710655
12335,6.1675,2.820136852
12336,6.168,2.869012708
12337,6.1685,2.873900293
12338,6.169,2.84457478
12339,6.1695,2.795698925
12340,6.17,2.766373412
12341,6.1705,2.75659824
12342,6.171,2.751710655
12343,6.1715,2.741935484
12344,6.172,2.746823069
12345,6.1725,2.75659824
12346,6.173,2.751710655
12347,6.1735,2.712609971
12348,6.174,2.653958944
12349,6.1745,2.624633431
12350,6.175,2.629521017
12351,6.1755,2.649071359
12352,6.176,2.653958944
12353,6.1765,2.649071359
12354,6.177,2.663734115
12355,6.1775,2.7028348
12356,6.178,2.717497556
12357,6.1785,2.688172043
12358,6.179,2.678396872
12359,6.1795,2.727272727
12360,6.18,2.790811339
12361,6.1805,2.873900293
12362,6.181,2.956989247
12363,6.1815,2.996089932
12364,6.182,2.961876833
12365,6.1825,2.883675464
12366,6.183,2.805474096
12367,6.1835,2.761485826
12368,6.184,2.746823069
12369,6.1845,2.741935484
12370,6.185,2.737047898
12371,6.1855,2.727272727
12372,6.186,2.717497556
12373,6.1865,2.707722385
12374,6.187,2.7028348
12375,6.1875,2.697947214
12376,6.188,2.693059629
12377,6.1885,2.693059629
12378,6.189,2.693059629
12379,6.1895,2.697947214
12380,6.19,2.693059629
12381,6.1905,2.693059629
12382,6.191,2.693059629
12383,6.1915,2.697947214
12384,6.192,2.697947214
12385,6.1925,2.712609971
12386,6.193,2.732160313
12387,6.1935,2.732160313
12388,6.194,2.737047898
12389,6.1945,2.741935484
12390,6.195,2.746823069
12391,6.1955,2.746823069
12392,6.196,2.746823069
12393,6.1965,2.732160313
12394,6.197,2.722385142
12395,6.1975,2.717497556
12396,6.198,2.712609971
12397,6.1985,2.697947214
12398,6.199,2.668621701
12399,6.1995,2.644183773
12400,6.2,2.639296188
12401,6.2005,2.634408602
12402,6.201,2.644183773
12403,6.2015,2.668621701
12404,6.202,2.697947214
12405,6.2025,2.737047898
12406,6.203,2.790811339
12407,6.2035,2.815249267
12408,6.204,2.737047898
12409,6.2045,2.580645161
12410,6.205,2.463343109
12411,6.2055,2.438905181
12412,6.206,2.478005865
12413,6.2065,2.517106549
12414,6.207,2.605083089
12415,6.2075,2.805474096
12416,6.208,3.0742913
12417,6.2085,3.245356794
12418,6.209,3.269794721
12419,6.2095,3.191593353
12420,6.21,3.064516129
12421,6.2105,2.922776149
12422,6.211,2.810361681
12423,6.2115,2.751710655
12424,6.212,2.741935484
12425,6.2125,2.75659824
12426,6.213,2.776148583
12427,6.2135,2.795698925
12428,6.214,2.829912023
12429,6.2145,2.893450635
12430,6.215,2.937438905
12431,6.2155,2.922776149
12432,6.216,2.839687195
12433,6.2165,2.746823069
12434,6.217,2.683284457
12435,6.2175,2.65884653
12436,6.218,2.673509286
12437,6.2185,2.683284457
12438,6.219,2.683284457
12439,6.2195,2.697947214
12440,6.22,2.722385142
12441,6.2205,2.727272727
12442,6.221,2.717497556
12443,6.2215,2.693059629
12444,6.222,2.668621701
12445,6.2225,2.653958944
12446,6.223,2.653958944
12447,6.2235,2.653958944
12448,6.224,2.663734115
12449,6.2245,2.688172043
12450,6.225,2.712609971
12451,6.2255,2.741935484
12452,6.226,2.781036168
12453,6.2265,2.810361681
12454,6.227,2.80058651
12455,6.2275,2.751710655
12456,6.228,2.693059629
12457,6.2285,2.653958944
12458,6.229,2.639296188
12459,6.2295,2.668621701
12460,6.23,2.722385142
12461,6.2305,2.771260997
12462,6.231,2.790811339
12463,6.2315,2.815249267
12464,6.232,2.84457478
12465,6.2325,2.825024438
12466,6.233,2.771260997
12467,6.2335,2.7028348
12468,6.234,2.663734115
12469,6.2345,2.663734115
12470,6.235,2.65884653
12471,6.2355,2.61485826
12472,6.236,2.565982405
12473,6.2365,2.551319648
12474,6.237,2.565982405
12475,6.2375,2.605083089
12476,6.238,2.663734115
12477,6.2385,2.722385142
12478,6.239,2.785923754
12479,6.2395,2.864125122
12480,6.24,2.942326491
12481,6.2405,2.991202346
12482,6.241,2.996089932
12483,6.2415,2.981427175
12484,6.242,2.947214076
12485,6.2425,2.913000978
12486,6.243,2.88856305
12487,6.2435,2.88856305
12488,6.244,2.869012708
12489,6.2445,2.805474096
12490,6.245,2.751710655
12491,6.2455,2.741935484
12492,6.246,2.751710655
12493,6.2465,2.766373412
12494,6.247,2.761485826
12495,6.2475,2.732160313
12496,6.248,2.712609971
12497,6.2485,2.7028348
12498,6.249,2.678396872
12499,6.2495,2.668621701
12500,6.25,2.683284457
12501,6.2505,2.707722385
12502,6.251,2.741935484
12503,6.2515,2.776148583
12504,6.252,2.805474096
12505,6.2525,2.80058651
12506,6.253,2.766373412
12507,6.2535,2.712609971
12508,6.254,2.65884653
12509,6.2545,2.629521017
12510,6.255,2.634408602
12511,6.2555,2.663734115
12512,6.256,2.688172043
12513,6.2565,2.7028348
12514,6.257,2.717497556
12515,6.2575,2.746823069
12516,6.258,2.766373412
12517,6.2585,2.781036168
12518,6.259,2.790811339
12519,6.2595,2.785923754
12520,6.26,2.766373412
12521,6.2605,2.751710655
12522,6.261,2.746823069
12523,6.2615,2.75659824
12524,6.262,2.75659824
12525,6.2625,2.741935484
12526,6.263,2.732160313
12527,6.2635,2.722385142
12528,6.264,2.693059629
12529,6.2645,2.644183773
12530,6.265,2.595307918
12531,6.2655,2.551319648
12532,6.266,2.531769306
12533,6.2665,2.531769306
12534,6.267,2.561094819
12535,6.2675,2.639296188
12536,6.268,2.771260997
12537,6.2685,2.898338221
12538,6.269,2.961876833
12539,6.2695,2.947214076
12540,6.27,2.908113392
12541,6.2705,2.88856305
12542,6.271,2.88856305
12543,6.2715,2.883675464
12544,6.272,2.864125122
12545,6.2725,2.834799609
12546,6.273,2.795698925
12547,6.2735,2.766373412
12548,6.274,2.751710655
12549,6.2745,2.741935484
12550,6.275,2.751710655
12551,6.2755,2.766373412
12552,6.276,2.766373412
12553,6.2765,2.75659824
12554,6.277,2.746823069
12555,6.2775,2.732160313
12556,6.278,2.727272727
12557,6.2785,2.732160313
12558,6.279,2.761485826
12559,6.2795,2.785923754
12560,6.28,2.776148583
12561,6.2805,2.737047898
12562,6.281,2.712609971
12563,6.2815,2.722385142
12564,6.282,2.741935484
12565,6.2825,2.741935484
12566,6.283,2.722385142
12567,6.2835,2.697947214
12568,6.284,2.688172043
12569,6.2845,2.673509286
12570,6.285,2.649071359
12571,6.2855,2.634408602
12572,6.286,2.649071359
12573,6.2865,2.683284457
12574,6.287,2.722385142
12575,6.2875,2.746823069
12576,6.288,2.746823069
12577,6.2885,2.737047898
12578,6.289,2.717497556
12579,6.2895,2.678396872
12580,6.29,2.65884653
12581,6.2905,2.663734115
12582,6.291,2.693059629
12583,6.2915,2.712609971
12584,6.292,2.712609971
12585,6.2925,2.697947214
12586,6.293,2.678396872
12587,6.2935,2.688172043
12588,6.294,2.722385142
12589,6.2945,2.746823069
12590,6.295,2.75659824
12591,6.2955,2.776148583
12592,6.296,2.825024438
12593,6.2965,2.878787879
12594,6.297,2.93255132
12595,6.2975,2.981427175
12596,6.298,2.971652004
12597,6.2985,2.893450635
12598,6.299,2.80058651
12599,6.2995,2.737047898
12600,6.3,2.727272727
12601,6.3005,2.751710655
12602,6.301,2.776148583
12603,6.3015,2.776148583
12604,6.302,2.781036168
12605,6.3025,2.80058651
12606,6.303,2.820136852
12607,6.3035,2.810361681
12608,6.304,2.771260997
12609,6.3045,2.717497556
12610,6.305,2.673509286
12611,6.3055,2.663734115
12612,6.306,2.668621701
12613,6.3065,2.678396872
12614,6.307,2.712609971
12615,6.3075,2.75659824
12616,6.308,2.771260997
12617,6.3085,2.761485826
12618,6.309,2.746823069
12619,6.3095,2.746823069
12620,6.31,2.746823069
12621,6.3105,2.741935484
12622,6.311,2.741935484
12623,6.3115,2.776148583
12624,6.312,2.815249267
12625,6.3125,2.80058651
12626,6.313,2.741935484
12627,6.3135,2.673509286
12628,6.314,2.644183773
12629,6.3145,2.639296188
12630,6.315,2.634408602
12631,6.3155,2.65884653
12632,6.316,2.727272727
12633,6.3165,2.795698925
12634,6.317,2.839687195
12635,6.3175,2.825024438
12636,6.318,2.766373412
12637,6.3185,2.707722385
12638,6.319,2.668621701
12639,6.3195,2.653958944
12640,6.32,2.65884653
12641,6.3205,2.663734115
12642,6.321,2.673509286
12643,6.3215,2.683284457
12644,6.322,2.697947214
12645,6.3225,2.722385142
12646,6.323,2.741935484
12647,6.3235,2.751710655
12648,6.324,2.741935484
12649,6.3245,2.732160313
12650,6.325,2.746823069
12651,6.3255,2.80058651
12652,6.326,2.869012708
12653,6.3265,2.908113392
12654,6.327,2.88856305
12655,6.3275,2.859237537
12656,6.328,2.839687195
12657,6.3285,2.834799609
12658,6.329,2.849462366
12659,6.3295,2.864125122
12660,6.33,2.849462366
12661,6.3305,2.825024438
12662,6.331,2.805474096
12663,6.3315,2.776148583
12664,6.332,2.741935484
12665,6.3325,2.712609971
12666,6.333,2.693059629
12667,6.3335,2.673509286
12668,6.334,2.65884653
12669,6.3345,2.644183773
12670,6.335,2.653958944
12671,6.3355,2.678396872
12672,6.336,2.707722385
12673,6.3365,2.741935484
12674,6.337,2.781036168
12675,6.3375,2.825024438
12676,6.338,2.839687195
12677,6.3385,2.810361681
12678,6.339,2.746823069
12679,6.3395,2.693059629
12680,6.34,2.673509286
12681,6.3405,2.678396872
12682,6.341,2.693059629
12683,6.3415,2.707722385
12684,6.342,2.707722385
12685,6.3425,2.712609971
12686,6.343,2.722385142
12687,6.3435,2.727272727
12688,6.344,2.717497556
12689,6.3445,2.688172043
12690,6.345,2.649071359
12691,6.3455,2.629521017
12692,6.346,2.629521017
12693,6.3465,2.644183773
12694,6.347,2.673509286
12695,6.3475,2.712609971
12696,6.348,2.746823069
12697,6.3485,2.771260997
12698,6.349,2.766373412
12699,6.3495,2.761485826
12700,6.35,2.781036168
12701,6.3505,2.820136852
12702,6.351,2.829912023
12703,6.3515,2.80058651
12704,6.352,2.771260997
12705,6.3525,2.790811339
12706,6.353,2.878787879
12707,6.3535,2.947214076
12708,6.354,2.917888563
12709,6.3545,2.820136852
12710,6.355,2.732160313
12711,6.3555,2.693059629
12712,6.356,2.707722385
12713,6.3565,2.722385142
12714,6.357,2.712609971
12715,6.3575,2.697947214
12716,6.358,2.7028348
12717,6.3585,2.722385142
12718,6.359,2.737047898
12719,6.3595,2.746823069
12720,6.36,2.727272727
12721,6.3605,2.688172043
12722,6.361,2.65884653
12723,6.3615,2.644183773
12724,6.362,2.649071359
12725,6.3625,2.65884653
12726,6.363,2.683284457
12727,6.3635,2.727272727
12728,6.364,2.771260997
12729,6.3645,2.80058651
12730,6.365,2.820136852
12731,6.3655,2.829912023
12732,6.366,2.829912023
12733,6.3665,2.825024438
12734,6.367,2.805474096
12735,6.3675,2.761485826
12736,6.368,2.732160313
12737,6.3685,2.722385142
12738,6.369,2.722385142
12739,6.3695,2.732160313
12740,6.37,2.741935484
12741,6.3705,2.75659824
12742,6.371,2.766373412
12743,6.3715,2.776148583
12744,6.372,2.776148583
12745,6.3725,2.771260997
12746,6.373,2.761485826
12747,6.3735,2.746823069
12748,6.374,2.722385142
12749,6.3745,2.707722385
12750,6.375,2.693059629
12751,6.3755,2.683284457
12752,6.376,2.688172043
12753,6.3765,2.707722385
12754,6.377,2.751710655
12755,6.3775,2.805474096
12756,6.378,2.84457478
12757,6.3785,2.839687195
12758,6.379,2.80058651
12759,6.3795,2.766373412
12760,6.38,2.75659824
12761,6.3805,2.761485826
12762,6.381,2.75659824
12763,6.3815,2.75659824
12764,6.382,2.75659824
12765,6.3825,2.746823069
12766,6.383,2.727272727
12767,6.3835,2.707722385
12768,6.384,2.683284457
12769,6.3845,2.668621701
12770,6.385,2.683284457
12771,6.3855,2.707722385
12772,6.386,2.727272727
12773,6.3865,2.727272727
12774,6.387,2.717497556
12775,6.3875,2.707722385
12776,6.388,2.707722385
12777,6.3885,2.712609971
12778,6.389,2.707722385
12779,6.3895,2.697947214
12780,6.39,2.712609971
12781,6.3905,2.751710655
12782,6.391,2.776148583
12783,6.3915,2.766373412
12784,6.392,2.732160313
12785,6.3925,2.717497556
12786,6.393,2.741935484
12787,6.3935,2.80058651
12788,6.394,2.84457478
12789,6.3945,2.878787879
12790,6.395,2.903225806
12791,6.3955,2.913000978
12792,6.396,2.893450635
12793,6.3965,2.864125122
12794,6.397,2.834799609
12795,6.3975,2.810361681
12796,6.398,2.790811339
12797,6.3985,2.776148583
12798,6.399,2.761485826
12799,6.3995,2.75659824
12800,6.4,2.751710655
12801,6.4005,2.75659824
12802,6.401,2.746823069
12803,6.4015,2.707722385
12804,6.402,2.65884653
12805,6.4025,2.629521017
12806,6.403,2.639296188
12807,6.4035,2.678396872
12808,6.404,2.707722385
12809,6.4045,2.722385142
12810,6.405,2.766373412
12811,6.4055,2.834799609
12812,6.406,2.878787879
12813,6.4065,2.869012708
12814,6.407,2.834799609
12815,6.4075,2.795698925
12816,6.408,2.746823069
12817,6.4085,2.717497556
12818,6.409,2.697947214
12819,6.4095,2.683284457
12820,6.41,2.693059629
12821,6.4105,2.712609971
12822,6.411,2.722385142
12823,6.4115,2.737047898
12824,6.412,2.746823069
12825,6.4125,2.746823069
12826,6.413,2.741935484
12827,6.4135,2.746823069
12828,6.414,2.746823069
12829,6.4145,2.746823069
12830,6.415,2.746823069
12831,6.4155,2.741935484
12832,6.416,2.746823069
12833,6.4165,2.761485826
12834,6.417,2.766373412
12835,6.4175,2.75659824
12836,6.418,2.732160313
12837,6.4185,2.7028348
12838,6.419,2.678396872
12839,6.4195,2.65884653
12840,6.42,2.663734115
12841,6.4205,2.693059629
12842,6.421,2.722385142
12843,6.4215,2.717497556
12844,6.422,2.693059629
12845,6.4225,2.668621701
12846,6.423,2.639296188
12847,6.4235,2.624633431
12848,6.424,2.629521017
12849,6.4245,2.634408602
12850,6.425,2.649071359
12851,6.4255,2.678396872
12852,6.426,2.737047898
12853,6.4265,2.805474096
12854,6.427,2.859237537
12855,6.4275,2.898338221
12856,6.428,2.937438905
12857,6.4285,2.947214076
12858,6.429,2.927663734
12859,6.4295,2.883675464
12860,6.43,2.864125122
12861,6.4305,2.854349951
12862,6.431,2.829912023
12863,6.4315,2.795698925
12864,6.432,2.776148583
12865,6.4325,2.771260997
12866,6.433,2.766373412
12867,6.4335,2.746823069
12868,6.434,2.717497556
12869,6.4345,2.7028348
12870,6.435,2.693059629
12871,6.4355,2.697947214
12872,6.436,2.7028348
12873,6.4365,2.7028348
12874,6.437,2.7028348
12875,6.4375,2.707722385
12876,6.438,2.707722385
12877,6.4385,2.712609971
12878,6.439,2.712609971
12879,6.4395,2.712609971
12880,6.44,2.717497556
12881,6.4405,2.722385142
12882,6.441,2.727272727
12883,6.4415,2.727272727
12884,6.442,2.717497556
12885,6.4425,2.712609971
12886,6.443,2.7028348
12887,6.4435,2.693059629
12888,6.444,2.697947214
12889,6.4445,2.697947214
12890,6.445,2.693059629
12891,6.4455,2.688172043
12892,6.446,2.683284457
12893,6.4465,2.688172043
