Time,Values
8.1455,-0.019230308
8.146,-0.025058224
8.1465,-0.025683612
8.147,-0.031410932
8.1475,-0.03137159
8.148,-0.031946217
8.1485,-0.028237745
8.149,-0.026040861
8.1495,-0.020715877
8.15,-0.024583943
8.1505,-0.029333611
8.151,-0.031486475
8.1515,-0.025593458
8.152,-0.020619852
8.1525,-0.013763719
8.153,-0.010905067
8.1535,-0.010530107
8.154,-0.009616669
8.1545,-0.009329261
8.155,-0.004210318
8.1555,0.005091225
8.156,0.015295542
8.1565,0.017828839
8.157,0.015499567
8.1575,0.013289066
8.158,0.01527997
8.1585,0.01913108
8.159,0.026373
8.1595,0.032727944
8.16,0.039808115
8.1605,0.04035082
8.161,0.040700311
8.1615,0.037361504
8.162,0.038965917
8.1625,0.036541206
8.163,0.033301028
8.1635,0.020665922
8.164,0.018070371
8.1645,0.0260721
8.165,0.041003282
8.1655,0.047683439
8.166,0.049665316
8.1665,0.044845741
8.167,0.041913674
8.1675,0.037038115
8.168,0.035618526
8.1685,0.031913129
8.169,0.039514499
8.1695,0.050125866
8.17,0.059003992
8.1705,0.050917719
8.171,0.037155705
8.1715,0.02501907
8.172,0.021962971
8.1725,0.021444342
8.173,0.02620489
8.1735,0.030840166
8.174,0.037853949
8.1745,0.04013845
8.175,0.038900922
8.1755,0.031153017
8.176,0.021562736
8.1765,0.012166074
8.177,0.003276177
8.1775,-0.002932453
8.178,-0.005989925
8.1785,-0.009202143
8.179,-0.012097644
8.1795,-0.009449796
8.18,-0.004886192
8.1805,-0.004410429
8.181,-0.004723642
8.1815,-0.002622217
8.182,-0.002402227
8.1825,0.002233833
8.183,0.011863299
8.1835,0.021134237
8.184,0.020547726
8.1845,0.009422656
8.185,-0.004652929
8.1855,-0.011867337
8.186,-0.012667563
8.1865,-0.013406889
8.187,-0.017169935
8.1875,-0.023177228
8.188,-0.029552558
8.1885,-0.035129417
8.189,-0.037528418
8.1895,-0.038747099
8.19,-0.038524028
8.1905,-0.043120638
8.191,-0.043513925
8.1915,-0.043423201
8.192,-0.042785114
8.1925,-0.044961212
8.193,-0.038009014
8.1935,-0.030905734
8.194,-0.022849086
8.1945,-0.020334637
8.195,-0.019114703
8.1955,-0.027897377
8.196,-0.029464223
8.1965,-0.027704289
8.197,-0.019052945
8.1975,-0.015719335
8.198,-0.010687881
8.1985,-0.015347538
8.199,-0.019226207
8.1995,-0.031212498
8.2,-0.031865814
8.2005,-0.031471352
8.201,-0.016740618
8.2015,-0.013064617
8.202,-0.012291529
8.2025,-0.018260076
8.203,-0.011562925
8.2035,-0.010739899
8.204,-0.010896487
8.2045,-0.019519406
8.205,-0.015501881
8.2055,-0.017857732
8.206,-0.013571897
8.2065,-0.016895613
8.207,-0.012612397
8.2075,-0.017459562
8.208,-0.010880685
8.2085,-0.016088164
8.209,-0.014183901
8.2095,-0.015437336
8.21,0.000984618
8.2105,0.014690289
8.211,0.029562308
8.2115,0.028076193
8.212,0.030527597
8.2125,0.022488004
8.213,0.020901771
8.2135,0.015071537
8.214,0.022500798
8.2145,0.027098602
8.215,0.038273437
8.2155,0.036659908
8.216,0.037185409
8.2165,0.032286012
8.217,0.029014132
8.2175,0.013576692
8.218,0.002881473
8.2185,-0.002688104
8.219,0.000165332
8.2195,1.8267E-05
8.22,0.008098006
8.2205,0.012758632
8.221,0.014539802
8.2215,0.013158505
8.222,0.015535642
8.2225,0.013469607
8.223,0.021895157
8.2235,0.036233526
8.224,0.05445706
8.2245,0.057703607
8.225,0.051604044
8.2255,0.044321599
8.226,0.04348193
8.2265,0.043113272
8.227,0.044830944
8.2275,0.045843065
8.228,0.050651495
8.2285,0.054383089
8.229,0.053530578
8.2295,0.044600578
8.23,0.035728632
8.2305,0.032242103
8.231,0.0292269
8.2315,0.025205638
8.232,0.025269936
8.2325,0.028761677
8.233,0.032891769
8.2335,0.036025946
8.234,0.03587252
8.2345,0.030399493
8.235,0.020930341
8.2355,0.012380334
8.236,0.007080068
8.2365,0.012942197
8.237,0.023448505
8.2375,0.031446588
8.238,0.03086352
8.2385,0.022583799
8.239,0.011061181
8.2395,0.002029433
8.24,0.001470038
8.2405,0.006538505
8.241,0.008179906
8.2415,0.007573106
8.242,0.007897458
8.2425,0.012152598
8.243,0.011280632
8.2435,0.003725205
8.244,-0.004709719
8.2445,-0.014493727
8.245,-0.02415308
8.2455,-0.023736686
8.246,-0.020179595
8.2465,-0.016209891
8.247,-0.01401049
8.2475,-0.011768099
8.248,-0.014618315
8.2485,-0.019649038
8.249,-0.027472149
8.2495,-0.029352171
8.25,-0.026524425
8.2505,-0.014636277
8.251,-0.007162775
8.2515,-0.006874937
8.252,-0.016303501
8.2525,-0.028676156
8.253,-0.040461138
8.2535,-0.040225507
8.254,-0.034902781
8.2545,-0.028172688
8.255,-0.02738449
8.2555,-0.027551948
8.256,-0.036989856
8.2565,-0.045057399
8.257,-0.048458007
8.2575,-0.04285907
8.258,-0.04446292
8.2585,-0.045368632
8.259,-0.044370185
8.2595,-0.039309963
8.26,-0.036944777
8.2605,-0.027670652
8.261,-0.022445714
8.2615,-0.017519983
8.262,-0.014749674
8.2625,-0.011333142
8.263,-0.009829381
8.2635,-0.000961508
8.264,0.009545864
8.2645,0.017762468
8.265,0.012806772
8.2655,0.006918098
8.266,0.003052294
8.2665,0.007995508
8.267,0.007069812
8.2675,0.005839278
8.268,5.15174E-05
8.2685,0.000422699
8.269,0.005360179
8.2695,0.016338446
8.27,0.01953348
8.2705,0.018165879
8.271,0.005706175
8.2715,-0.00749565
8.272,-0.015678469
8.2725,-0.006597398
8.273,6.31801E-05
8.2735,0.006755242
8.274,0.008289583
8.2745,0.010974139
8.275,0.010376261
8.2755,0.0123084
8.276,0.011542916
8.2765,0.015502431
8.277,0.019137138
8.2775,0.026475892
8.278,0.026564606
8.2785,0.023418117
8.279,0.014243075
8.2795,0.011544924
8.28,0.01213913
8.2805,0.016830529
8.281,0.014778448
8.2815,0.012828479
8.282,0.006292965
8.2825,0.005497016
8.283,0.002476694
8.2835,0.004297769
8.284,0.0043473
8.2845,0.008592802
8.285,0.005311915
8.2855,0.002210803
8.286,-0.00024236
8.2865,0.004689028
8.287,0.007440131
8.2875,0.012758427
8.288,0.007237015
8.2885,0.003338056
8.289,-0.000292895
8.2895,0.003376209
8.29,0.001269154
8.2905,0.008205421
8.291,0.012582415
8.2915,0.022432512
8.292,0.027790197
8.2925,0.03321364
8.293,0.024029569
8.2935,0.017715452
8.294,0.004845004
8.2945,0.000324164
8.295,-0.00503165
8.2955,9.15856E-05
8.296,-0.000965792
8.2965,0.005734715
8.297,0.007272789
8.2975,0.00985981
8.298,0.000279075
8.2985,-0.006611988
8.299,-0.015422484
8.2995,-0.011927774
8.3,-0.014844729
8.3005,-0.011670504
8.301,-0.014898214
8.3015,-0.015106736
8.302,-0.022312719
8.3025,-0.022410372
8.303,-0.02487735
8.3035,-0.022239675
8.304,-0.020558858
8.3045,-0.007618962
8.305,-0.000996799
8.3055,0.006035844
8.306,0.005792801
8.3065,0.005347008
8.307,-0.002350277
8.3075,-0.007217194
8.308,-0.013527216
8.3085,-0.010187322
8.309,-0.00832326
8.3095,-0.005276977
8.31,-0.012407261
8.3105,-0.020174647
8.311,-0.02250232
8.3115,-0.017980722
8.312,-0.024221976
8.3125,-0.031997789
8.313,-0.03173047
8.3135,-0.021220924
8.314,-0.011215486
8.3145,-0.003641393
8.315,-0.005256793
8.3155,-0.007886003
8.316,-0.009523171
8.3165,-0.009090666
8.317,-0.013290772
8.3175,-0.011375901
8.318,-0.004667808
8.3185,0.003912439
8.319,0.010259791
8.3195,0.011044278
8.32,0.0092048
8.3205,0.012135081
8.321,0.017115003
8.3215,0.022447895
8.322,0.023359159
8.3225,0.021090432
8.323,0.014132334
8.3235,0.009533315
8.324,0.002293446
8.3245,5.08302E-05
8.325,0.000175269
8.3255,-0.001320828
8.326,-0.009477936
8.3265,-0.010865762
8.327,-0.008032941
8.3275,-0.000397241
8.328,0.00284297
8.3285,0.008558269
8.329,0.012823686
8.3295,0.022851989
8.33,0.024164904
8.3305,0.027308635
8.331,0.034092471
8.3315,0.047776758
8.332,0.050104287
8.3325,0.047102614
8.333,0.037149249
8.3335,0.033120319
8.334,0.027848791
8.3345,0.030273623
8.335,0.025129146
8.3355,0.026146351
8.336,0.024953705
8.3365,0.031548127
8.337,0.031350639
8.3375,0.033477077
8.338,0.028201541
8.3385,0.027683157
8.339,0.01568444
8.3395,0.012681719
8.34,0.011317879
8.3405,0.017250619
8.341,0.015853514
8.3415,0.019491688
8.342,0.01695495
8.3425,0.020541201
8.343,0.018148243
8.3435,0.017345071
8.344,0.007488517
8.3445,0.005650714
8.345,0.008044033
8.3455,0.017858284
8.346,0.018095667
8.3465,0.019040862
8.347,0.014643417
8.3475,0.015909327
8.348,0.013458975
8.3485,0.016030112
8.349,0.013869956
8.3495,0.014080774
8.35,0.011315341
8.3505,0.010561061
8.351,0.002388262
8.3515,-0.003852286
8.352,-0.009918826
8.3525,-0.016669619
8.353,-0.023394174
8.3535,-0.022910416
8.354,-0.022491809
8.3545,-0.018976544
8.355,-0.014368149
8.3555,-0.01331294
8.356,-0.016622312
8.3565,-0.01578981
8.357,-0.011865806
8.3575,-0.008401041
8.358,-0.002552468
8.3585,0.00472839
8.359,0.011446101
8.3595,0.010305369
8.36,0.004702001
8.3605,-0.000342294
8.361,0.00124666
8.3615,-0.001189311
8.362,-0.00028355
8.3625,0.000605943
8.363,0.004166227
8.3635,0.001048545
8.364,-0.001411952
8.3645,-0.01229315
8.365,-0.020062891
8.3655,-0.027761915
8.366,-0.028730417
8.3665,-0.031274208
8.367,-0.023627162
8.3675,-0.022582666
8.368,-0.020614292
8.3685,-0.016537513
8.369,-0.006210918
8.3695,-0.000550075
8.37,0.007913237
8.3705,0.005127017
8.371,0.004782872
8.3715,0.008135846
8.372,0.019773238
8.3725,0.024130325
8.373,0.024810978
8.3735,0.019808563
8.374,0.019629786
8.3745,0.013932373
8.375,0.007637017
8.3755,-0.004368251
8.376,-0.008839647
8.3765,-0.010440812
8.377,-0.004843822
8.3775,-0.003825475
8.378,-0.002640215
8.3785,-0.006921347
8.379,-0.004074994
8.3795,-0.005565372
8.38,-0.008187702
8.3805,-0.011226142
8.381,-0.006518324
8.3815,0.001094599
8.382,0.01455859
8.3825,0.019219085
8.383,0.019829348
8.3835,0.017033864
8.384,0.013141811
8.3845,0.007814262
8.385,0.011767772
8.3855,0.021211833
8.386,0.033863068
8.3865,0.03515054
8.387,0.034128524
8.3875,0.030942618
8.388,0.028494104
8.3885,0.019917057
8.389,0.013975724
8.3895,0.007721947
8.39,0.004289359
8.3905,-0.005244487
8.391,-0.011192349
8.3915,-0.01158715
8.392,-0.00522153
8.3925,-0.002622184
8.393,-0.004241215
8.3935,-0.006587956
8.394,-0.001215349
8.3945,0.00437251
8.395,0.004164694
8.3955,0.000815094
8.396,-0.004176179
8.3965,-0.007832688
8.397,-0.011225439
8.3975,-0.013357553
8.398,-0.013753596
8.3985,-0.006591116
8.399,0.006204723
8.3995,0.015665085
8.4,0.013945922
8.4005,0.006696632
8.401,-0.003788393
8.4015,-0.005472943
8.402,-0.005754408
8.4025,-0.005169928
8.403,-0.011014453
8.4035,-0.014290751
8.404,-0.02217602
8.4045,-0.02593644
8.405,-0.035258627
8.4055,-0.038058785
8.406,-0.044667443
8.4065,-0.049084989
8.407,-0.058878233
8.4075,-0.051802714
8.408,-0.043477179
8.4085,-0.030819752
8.409,-0.029380183
8.4095,-0.023544246
8.41,-0.026656789
8.4105,-0.025063277
8.411,-0.033202518
8.4115,-0.030701174
8.412,-0.025977128
8.4125,-0.007809378
8.413,-0.007182762
8.4135,-0.00763898
8.414,-0.014417412
8.4145,-0.00662072
8.415,-0.00856588
8.4155,-0.004639237
8.416,-0.012747375
8.4165,-0.010125487
8.417,-0.013847474
8.4175,-0.004081892
8.418,-0.004962501
8.4185,-0.002801397
8.419,-0.015565537
8.4195,-0.018944417
8.42,-0.030658633
8.4205,-0.024137318
8.421,-0.019018279
8.4215,-0.006108814
8.422,-0.002168211
8.4225,0.014006494
8.423,0.018737745
8.4235,0.027906542
8.424,0.023931921
8.4245,0.02351094
8.425,0.013033856
8.4255,0.021265627
8.426,0.026282337
8.4265,0.034167667
8.427,0.026705724
8.4275,0.02318813
8.428,0.015507605
8.4285,0.017796841
8.429,0.013022588
8.4295,0.01268473
8.43,0.001979909
8.4305,-0.000454985
8.431,-0.005145852
8.4315,0.002330096
8.432,0.004625705
8.4325,0.012025287
8.433,0.010754725
8.4335,0.010749569
8.434,0.005202756
8.4345,0.007120211
8.435,0.005565652
8.4355,0.009999568
8.436,0.015302173
8.4365,0.022253637
8.437,0.023223334
8.4375,0.02638658
8.438,0.02620423
8.4385,0.025263396
8.439,0.024498187
8.4395,0.027905011
8.44,0.027402473
8.4405,0.023381905
8.441,0.019171941
8.4415,0.016450244
8.442,0.017180357
8.4425,0.012403962
8.443,0.005351523
8.4435,-0.001402828
8.444,0.001312411
8.4445,0.006181892
8.445,0.015034706
8.4455,0.013989033
8.446,0.013273874
8.4465,0.004218732
8.447,-0.004392162
8.4475,-0.011868138
8.448,-0.002913051
8.4485,-0.002818039
8.449,0.000176743
8.4495,-4.31656E-05
8.45,0.008182586
8.4505,0.010419622
8.451,0.019531984
8.4515,0.015360665
8.452,0.012017964
8.4525,0.006631306
8.453,0.016350783
8.4535,0.022481509
8.454,0.031387218
8.4545,0.028212195
8.455,0.028555407
8.4555,0.021576995
8.456,0.023951584
8.4565,0.020656832
8.457,0.023125422
8.4575,0.013457508
8.458,0.009215541
8.4585,0.005222368
8.459,0.013765469
8.4595,0.015022797
8.46,0.015014077
8.4605,-0.003732642
8.461,-0.019803691
8.4615,-0.028681777
8.462,-0.022149814
8.4625,-0.020741821
8.463,-0.018422757
8.4635,-0.024912414
8.464,-0.022722419
8.4645,-0.015958335
8.465,-0.004030209
8.4655,-0.004541163
8.466,-0.003829006
8.4665,0.00235306
8.467,0.010844843
8.4675,0.014091028
8.468,0.010389224
8.4685,0.000633358
8.469,-0.003577349
8.4695,-0.004313952
8.47,-0.0019704
8.4705,0.002860248
8.471,0.008804803
8.4715,0.014613599
8.472,0.017556547
8.4725,0.019373257
8.473,0.021860928
8.4735,0.027376518
8.474,0.02067613
8.4745,0.01243359
8.475,0.003981941
8.4755,0.006612016
8.476,0.00983894
8.4765,0.020293451
8.477,0.021986544
8.4775,0.024554502
8.478,0.02142092
8.4785,0.023570243
8.479,0.019679687
8.4795,0.024700412
8.48,0.026971752
8.4805,0.034639509
8.481,0.031484986
8.4815,0.033937975
8.482,0.026870501
8.4825,0.023024977
8.483,0.012765368
8.4835,0.013796358
8.484,0.010701534
8.4845,0.013980709
8.485,0.007221122
8.4855,0.005986916
8.486,-0.002912449
8.4865,-0.003948773
8.487,-0.013786815
8.4875,-0.020406746
8.488,-0.031311088
8.4885,-0.023951747
8.489,-0.018463298
8.4895,-0.006799106
8.49,-0.003686889
8.4905,0.002566254
8.491,0.001075151
8.4915,0.007108363
8.492,0.003130795
8.4925,0.003170047
8.493,0.002618228
8.4935,0.010689466
8.494,0.011301795
8.4945,0.013265118
8.495,0.009494615
8.4955,0.010899718
8.496,0.004138792
8.4965,-0.004623574
8.497,-0.016418797
8.4975,-0.019138796
8.498,-0.019404143
8.4985,-0.015585384
8.499,-0.015094852
8.4995,-0.010655342
8.5,-0.008860953
8.5005,-0.00986244
8.501,-0.019646527
8.5015,-0.023255158
8.502,-0.017504688
8.5025,-0.013743627
8.503,-0.015650461
8.5035,-0.014371049
8.504,-0.010083575
8.5045,-0.006002978
8.505,-0.005801695
8.5055,-0.005258732
8.506,-0.003715876
8.5065,0.002050127
8.507,0.009950487
8.5075,0.014976534
8.508,0.013533216
8.5085,0.006850522
8.509,0.000337845
8.5095,-0.005399452
8.51,-0.011186345
8.5105,-0.012948377
8.511,-0.0117567
8.5115,-0.010132268
8.512,-0.009312286
8.5125,-0.009234931
8.513,-0.013690603
8.5135,-0.020898489
8.514,-0.027842571
8.5145,-0.035279429
8.515,-0.039399448
8.5155,-0.028108047
8.516,-0.016250271
8.5165,-0.004190928
8.517,0.002277983
8.5175,0.003468998
8.518,-0.001689735
8.5185,0.00123782
8.519,0.000417283
8.5195,-0.001570118
8.52,-0.006338643
8.5205,-0.001693364
8.521,0.003233711
8.5215,0.015596312
8.522,0.021437113
8.5225,0.026218877
8.523,0.01910746
8.5235,0.014082538
8.524,0.007829005
8.5245,0.006648984
8.525,-0.00157769
8.5255,-0.002933046
8.526,-0.004427477
8.5265,-0.004503204
8.527,-0.013754101
8.5275,-0.01792729
8.528,-0.02571196
8.5285,-0.02434629
8.529,-0.02493584
8.5295,-0.022949362
8.53,-0.027020079
8.5305,-0.019541779
8.531,-0.014612895
8.5315,-0.008177054
8.532,-0.008158361
8.5325,-0.005150479
8.533,-0.008353739
8.5335,-0.001338488
8.534,0.008311777
8.5345,0.022192776
8.535,0.022030495
8.5355,0.02134465
8.536,0.014448429
8.5365,0.010129207
8.537,-0.000870217
8.5375,-0.001485709
8.538,-0.002977025
8.5385,5.9665E-05
8.539,-0.005300427
8.5395,-0.005211797
8.54,-0.006059058
8.5405,-0.001344324
8.541,-0.004901934
8.5415,-0.009979812
8.542,-0.017621381
8.5425,-0.011899731
8.543,-0.007696666
8.5435,-0.001100333
8.544,0.00397393
8.5445,0.015129747
8.545,0.019982463
8.5455,0.024877447
8.546,0.018735452
8.5465,0.012767934
8.547,0.007161819
8.5475,0.012226746
8.548,0.017166975
8.5485,0.02657868
8.549,0.030724308
8.5495,0.0288602
8.55,0.018409217
8.5505,0.011797604
8.551,0.013075149
8.5515,0.016866844
8.552,0.010184897
8.5525,0.001663379
8.553,-0.002687213
8.5535,-0.000899064
8.554,0.002829614
8.5545,0.007303925
8.555,0.003813894
8.5555,-0.00084209
8.556,-0.004866115
8.5565,-0.008981745
8.557,-0.009235727
8.5575,-0.002425157
8.558,0.007564141
8.5585,0.014493709
8.559,0.016668723
8.5595,0.011626489
8.56,0.005160904
8.5605,0.00593401
8.561,0.017043705
8.5615,0.026056443
8.562,0.030460215
8.5625,0.02438527
8.563,0.019276792
8.5635,0.013833134
8.564,0.015810371
8.5645,0.018872584
8.565,0.019528134
8.5655,0.013915451
8.566,0.013471587
8.5665,0.012657685
8.567,0.012524958
8.5675,0.010609078
8.568,0.005810992
8.5685,-0.007195566
8.569,-0.015051673
8.5695,-0.015173764
8.57,-0.0074689
8.5705,-0.001422672
8.571,0.006695697
8.5715,0.011277497
8.572,0.015635453
8.5725,0.018475928
8.573,0.016481984
8.5735,0.007794733
8.574,0.007476265
8.5745,0.014729269
8.575,0.023065083
8.5755,0.024590044
8.576,0.018554168
8.5765,0.008800018
8.577,-0.00100026
8.5775,-0.009244851
8.578,-0.013763121
8.5785,-0.010403445
8.579,-0.004389533
8.5795,0.001665737
8.58,-0.001226635
8.5805,-0.005824862
8.581,-0.012011672
8.5815,-0.014254158
8.582,-0.023387808
8.5825,-0.026621247
8.583,-0.022863834
8.5835,-0.008467093
8.584,-0.000409357
8.5845,0.010295079
8.585,0.009461178
8.5855,0.010208033
8.586,0.005233331
8.5865,0.00664229
8.587,0.001453551
8.5875,0.007937809
8.588,0.011310864
8.5885,0.021610678
8.589,0.019476758
8.5895,0.021772383
8.59,0.010444257
8.5905,0.000161614
8.591,-0.018172901
8.5915,-0.024018301
8.592,-0.031407894
8.5925,-0.023922742
8.593,-0.020111079
8.5935,-0.011424138
8.594,-0.012211129
8.5945,-0.005822917
8.595,-0.010399896
8.5955,-0.016508483
8.596,-0.024628074
8.5965,-0.015134226
8.597,-0.011084471
8.5975,-0.006008709
8.598,-0.008647138
8.5985,-0.005958587
8.599,-0.005661986
8.5995,-0.001269906
8.6,-0.001618734
8.6005,0.001365162
8.601,0.004324738
8.6015,0.016222069
8.602,0.028695806
8.6025,0.036687928
8.603,0.034261164
8.6035,0.024751667
8.604,0.0138516
8.6045,0.004691069
8.605,-0.000200502
8.6055,-0.005483504
8.606,-0.007389036
8.6065,-0.012468664
8.607,-0.015377443
8.6075,-0.02090262
8.608,-0.021150173
8.6085,-0.020993877
8.609,-0.020731712
8.6095,-0.029999269
8.61,-0.029133692
8.6105,-0.023895739
8.611,-0.008505815
8.6115,0.000813649
8.612,0.010500298
8.6125,0.009981108
8.613,0.012267959
8.6135,0.004408197
8.614,0.005739244
8.6145,0.005281242
8.615,0.016765942
8.6155,0.020338058
8.616,0.025908415
8.6165,0.023257146
8.617,0.026293527
8.6175,0.021592618
8.618,0.018575849
8.6185,0.008029147
8.619,0.011208816
8.6195,0.009304663
8.62,0.012737052
8.6205,0.008416393
8.621,0.01496078
8.6215,0.018108122
8.622,0.019730005
8.6225,0.007767235
8.623,0.005598414
8.6235,0.00604558
8.624,0.01193485
8.6245,0.009976666
8.625,0.011962248
8.6255,0.012903665
8.626,0.020383896
8.6265,0.024577406
8.627,0.025746811
8.6275,0.020847369
8.628,0.020772013
8.6285,0.023999198
8.629,0.030323453
8.6295,0.02822605
8.63,0.02285984
8.6305,0.01852965
8.631,0.02018915
8.6315,0.021229984
8.632,0.017257055
8.6325,0.007053485
8.633,-0.004736312
8.6335,-0.010224296
8.634,-0.010223742
8.6345,-0.010712452
8.635,-0.014383775
8.6355,-0.022429627
8.636,-0.035456161
8.6365,-0.038570201
8.637,-0.028956524
8.6375,-0.015018555
8.638,-0.005592312
8.6385,0.001790906
8.639,0.004072266
8.6395,0.002652262
8.64,-0.001765592
8.6405,-0.003680664
8.641,-0.005225695
8.6415,-0.000167871
8.642,0.0087896
8.6425,0.017156814
8.643,0.012453821
8.6435,0.001954154
8.644,-0.007650245
8.6445,-0.0102161
8.645,-0.01223122
8.6455,-0.014115457
8.646,-0.020943043
8.6465,-0.022924351
8.647,-0.021645819
8.6475,-0.014868204
8.648,-0.007131187
8.6485,9.49383E-05
8.649,0.000511995
8.6495,-0.002551283
8.65,-0.006844802
8.6505,-0.005024111
8.651,-0.004171651
8.6515,-0.005046718
8.652,-0.005779418
8.6525,-0.005469501
8.653,-0.00655564
8.6535,-0.00358225
8.654,-0.000991469
8.6545,0.001879689
8.655,0.004116426
8.6555,0.011467891
8.656,0.016680458
8.6565,0.019380702
8.657,0.019648237
8.6575,0.020326119
8.658,0.018500817
8.6585,0.017204639
8.659,0.012235246
8.6595,0.008455531
8.66,0.00067992
8.6605,-0.002673618
8.661,-0.003563591
8.6615,-0.001462455
8.662,-0.002895899
8.6625,-0.001743783
8.663,-0.004884218
8.6635,-0.007342959
8.664,-0.00916616
8.6645,-0.00746214
8.665,-0.006002823
8.6655,0.001153731
8.666,0.005209282
8.6665,0.01376657
8.667,0.018271189
8.6675,0.021970493
8.668,0.020208383
8.6685,0.024243171
8.669,0.032692216
8.6695,0.042583278
8.67,0.041311971
8.6705,0.037066759
8.671,0.02939272
8.6715,0.028073549
8.672,0.025929697
8.6725,0.030137182
8.673,0.029026085
8.6735,0.027024662
8.674,0.020973999
8.6745,0.015870178
8.675,0.004396554
8.6755,-0.003135833
8.676,-0.013342845
8.6765,-0.018057134
8.677,-0.023523293
8.6775,-0.017464612
8.678,-0.015050529
8.6785,-0.006865157
8.679,-0.001495706
8.6795,0.005422384
8.68,0.000471241
8.6805,0.000817022
8.681,-0.006604427
8.6815,-0.004260098
8.682,-0.002027502
8.6825,0.009857501
8.683,0.012022464
8.6835,0.018324217
8.684,0.015441126
8.6845,0.017276775
8.685,0.00939666
8.6855,0.007774835
8.686,-0.001071941
8.6865,0.002347336
8.687,-0.000191344
8.6875,0.008984468
8.688,0.00744003
8.6885,0.010237636
8.689,-0.00074258
8.6895,-0.001980193
8.69,-0.016055117
8.6905,-0.012996078
8.691,-0.01125229
8.6915,0.000390375
8.692,0.001175589
8.6925,0.012633579
8.693,0.008577029
8.6935,0.009327095
8.694,-0.008103228
8.6945,-0.015882758
8.695,-0.032789859
8.6955,-0.024717826
8.696,-0.017806438
8.6965,0.000382379
8.697,-0.002089388
8.6975,-0.000381271
8.698,-0.011774607
8.6985,-0.010522579
8.699,-0.014658486
8.6995,-0.007952049
8.7,-0.015205088
8.7005,-0.012465681
8.701,-0.020908661
8.7015,-0.019426176
8.702,-0.026888578
8.7025,-0.025322658
8.703,-0.035567297
8.7035,-0.038904355
8.704,-0.041704556
8.7045,-0.024218933
8.705,-0.015567627
8.7055,-0.007541441
8.706,-0.010486651
8.7065,-0.009511636
8.707,-0.010380556
8.7075,-0.001839751
8.708,-0.001007156
8.7085,-0.002142055
8.709,-0.006043943
8.7095,-0.000926174
8.71,0.003910449
8.7105,0.009414798
8.711,0.009413553
8.7115,0.006226837
8.712,-0.000599763
8.7125,-0.008309656
8.713,-0.018876326
8.7135,-0.021857459
8.714,-0.013524623
8.7145,-0.000374483
8.715,0.009337069
8.7155,0.009100675
8.716,0.008864028
8.7165,0.004489962
8.717,-0.002637452
8.7175,-0.0093691
8.718,-0.005740035
8.7185,0.000831895
8.719,0.009485462
8.7195,0.01197073
8.72,0.010006631
8.7205,0.003529629
8.721,0.00223404
8.7215,-0.000952622
8.722,0.001687641
8.7225,0.007580883
8.723,0.016407909
8.7235,0.018851269
8.724,0.01829209
8.7245,0.010967148
8.725,0.00711597
8.7255,0.005741115
8.726,0.009666396
8.7265,0.012557954
8.727,0.016977333
8.7275,0.016460612
8.728,0.01487993
8.7285,0.016196224
8.729,0.016248813
8.7295,0.008238785
8.73,-0.00321333
8.7305,-0.016967321
8.731,-0.023670599
8.7315,-0.020447033
8.732,-0.01113761
8.7325,-0.000566975
8.733,0.006545589
8.7335,0.009436346
8.734,0.009879207
8.7345,0.011839362
8.735,0.012231834
8.7355,0.011270472
8.736,0.014595065
8.7365,0.023522291
8.737,0.031056033
8.7375,0.033445534
8.738,0.027486792
8.7385,0.01932908
8.739,0.01178214
8.7395,0.005067376
8.74,-0.001137894
8.7405,-0.002666691
8.741,-0.000884707
8.7415,0.00137204
8.742,0.002705515
8.7425,0.005285605
8.743,0.005689795
8.7435,0.00229167
8.744,-0.010006815
8.7445,-0.021683822
8.745,-0.022028827
8.7455,-0.015469795
8.746,-0.006811216
8.7465,0.003640542
8.747,0.006988512
8.7475,0.004894408
8.748,0.00205133
8.7485,0.002911813
8.749,0.003421475
8.7495,0.00496652
8.75,0.006710511
8.7505,0.009779502
8.751,0.012297181
8.7515,0.015211822
8.752,0.017078494
8.7525,0.015005519
8.753,0.011318489
8.7535,0.008535589
8.754,0.009404356
8.7545,0.013699795
8.755,0.017333018
8.7555,0.018294577
8.756,0.012930207
8.7565,0.006197303
8.757,9.6643E-05
8.7575,-0.005386974
8.758,-0.006233774
8.7585,0.002529575
8.759,0.010599327
8.7595,0.017799529
8.76,0.019911312
8.7605,0.024559839
8.761,0.025034556
8.7615,0.025923564
8.762,0.016182939
8.7625,0.007583486
8.763,0.002464953
8.7635,0.006851395
8.764,0.007631259
8.7645,0.006191451
8.765,0.000545274
8.7655,0.001237662
8.766,0.003717024
8.7665,0.017502621
8.767,0.029651768
8.7675,0.043885128
8.768,0.044666218
8.7685,0.039727874
8.769,0.023780765
8.7695,0.011190755
8.77,-0.002380408
8.7705,-0.010912251
8.771,-0.026165159
8.7715,-0.02740506
8.772,-0.02042805
8.7725,-0.009697302
8.773,-0.008163042
8.7735,-0.006224744
8.774,-0.006977141
8.7745,-0.002805046
8.775,0.001020269
8.7755,0.006345748
8.776,0.006241249
8.7765,0.013212487
8.777,0.022187902
8.7775,0.028707358
8.778,0.02594645
8.7785,0.022755954
8.779,0.019079851
8.7795,0.019564798
8.78,0.023434787
8.7805,0.027959795
8.781,0.031533424
8.7815,0.031841265
8.782,0.026821426
8.7825,0.017785698
8.783,0.003238579
8.7835,-0.011252363
